#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,Player Participation,GameClockIn,Strength,ScoutedPlayer,NonScoutedPlayer,Win/Loss,Chance?,Shot Location,Zone,FaceOffLRC,Entry Origin,Entry,Successful?,Breakout
22,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 011",Shift_TOI,00:00:59.22,00:01:45.39,00:00:46.2960000,2,"04 Grant, 06 Ferner, 12 Zieky, 21 Wiffen, 26 Marrello, 31 Savory",19:44,Even,12 Zieky,,,,,,,,,,
23,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 012",Shift_TOI,00:00:59.41,00:03:36.30,00:02:36.8230000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",19:44,Even,31 Savory,,,,,,,,,,
24,"GM30 2019-02-16 Quinnipiac at RPI P2, Forecheck 002",Forecheck,00:01:01.38,00:01:09.40,00:00:08.0410000,2,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:41,Even,,,,,,,,,,,
25,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 001",Opponent Breakout,00:01:01.42,00:01:09.47,00:00:08.0910000,2,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:39,Even,,,,,,,,,,,forecheck
26,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 002",Opponent Possession,00:01:03.01,00:01:24.40,00:00:21.6550000,2,,19:41,5 v 4,,,,,,,,,,,
27,"GM30 2019-02-16 Quinnipiac at RPI P2, Entry 001",Entry,00:01:03.38,00:01:13.36,00:00:09.9770000,2,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:37,Even,,,,,,,,nz,dump,no,
28,"GM30 2019-02-16 Quinnipiac at RPI P2, NZ Offense 002",NZ Offense,00:01:04.49,00:01:11.14,00:00:06.4230000,2,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:38,Even,,,,,,,,,,,
29,"GM30 2019-02-16 Quinnipiac at RPI P2, Forecheck 003",Forecheck,00:01:05.16,00:01:18.20,00:00:13.0630000,2,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:37,Even,,,,,,,,,,,
30,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 002",Opponent Breakout,00:01:10.21,00:01:17.43,00:00:07.3570000,2,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 24 Reilly, 31 Savory",19:30,Even,,,,,,,,,,,forecheck
31,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Entry 001",Opponent Entry,00:01:13.04,00:01:23.03,00:00:09.9770000,2,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 24 Reilly, 31 Savory",19:27,Even,,,,,,,,breakout,possession,no,
32,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 003",TeamShift,00:01:14.54,00:01:20.36,00:00:05.6890000,2,"06 Ferner, 09 Moore, 12 Zieky, 17 Burgess, 24 Reilly, 31 Savory",19:28,Even,,,,,,,,,,,
33,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 013",Shift_TOI,00:01:15.49,00:01:30.01,00:00:14.1980000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 24 Reilly, 31 Savory",19:27,Even,06 Ferner,,,,,,,,,,
34,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 004",TeamShift,00:01:20.22,00:01:29.34,00:00:09.2090000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 24 Reilly, 31 Savory",19:22,Even,,,,,,,,,,,
35,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 014",Shift_TOI,00:01:21.01,00:02:39.28,00:01:18.4450000,2,"03 Samec, 08 Gornall, 21 Wiffen, 26 Marrello, 28 Hallbauer, 31 Savory",19:21,Even,21 Wiffen,,,,,,,,,,
36,"GM30 2019-02-16 Quinnipiac at RPI P2, Breakout 001",Breakout,00:01:21.24,00:01:28.41,00:00:07.2910000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 24 Reilly, 31 Savory",19:19,Even,,,,,,,,,,,forecheck
37,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Forecheck 001",Opponent Forecheck,00:01:22.29,00:01:29.22,00:00:06.8900000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 24 Reilly, 31 Savory",19:20,Even,,,,,,,,,,,
38,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 003",RPI Possession,00:01:24.51,00:01:28.31,00:00:03.6700000,2,,19:20,Even,,,,,,,,,,,
39,"GM30 2019-02-16 Quinnipiac at RPI P2, NZ Forecheck 001",NZ Forecheck,00:01:25.41,00:01:34.17,00:00:08.5920000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",19:17,Even,,,,,,,,,,,
40,"GM30 2019-02-16 Quinnipiac at RPI P2, Entry 002",Entry,00:01:26.34,00:01:36.33,00:00:09.9770000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:14,Even,,,,,,,,nz,possession,no,
41,"GM30 2019-02-16 Quinnipiac at RPI P2, Giveaway 001",Giveaway,00:01:27.26,00:01:42.25,00:00:14.9820000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:12,Even,21 Wiffen,,,,,oz,,,,,
42,"GM30 2019-02-16 Quinnipiac at RPI P2, NZ Offense 003",NZ Offense,00:01:28.18,00:01:38.39,00:00:10.3440000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:14,Even,,,,,,,,,,,
43,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 003",Opponent Possession,00:01:28.44,00:01:30.28,00:00:01.7350000,2,,19:16,Even,,,,,,,,,,,
44,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 005",TeamShift,00:01:29.37,00:01:40.34,00:00:10.9440000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:13,Even,,,,,,,,,,,
45,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 015",Shift_TOI,00:01:30.05,00:01:40.29,00:00:10.3940000,2,"06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:12,Even,23 Johnson,,,,,,,,,,
46,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 004",RPI Possession,00:01:30.37,00:01:32.06,00:00:01.4680000,2,,19:14,Even,,,,,,,,,,,
47,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 016",Shift_TOI,00:01:32.00,00:02:35.33,00:01:03.5470000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",19:11,Even,06 Ferner,,,,,,,,,,
48,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 004",Opponent Possession,00:01:32.16,00:01:43.24,00:00:11.1280000,2,,19:12,Even,,,,,,,,,,,
49,"GM30 2019-02-16 Quinnipiac at RPI P2, Forecheck 004",Forecheck,00:01:32.41,00:01:45.10,00:00:12.4960000,2,"04 Grant, 06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 23 Johnson, 31 Savory",19:10,Even,,,,,,,,,,,
50,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 003",Opponent Breakout,00:01:37.12,00:01:44.38,00:00:07.4410000,2,"04 Grant, 06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 31 Savory",19:03,Even,,,,,,,,,,,forecheck
51,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Entry 002",Opponent Entry,00:01:39.03,00:01:49.01,00:00:09.9770000,2,"04 Grant, 06 Ferner, 21 Wiffen, 26 Marrello, 31 Savory",19:02,Even,,,,,,,,breakout,dump,no,
52,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Forecheck 002",Opponent Forecheck,00:01:40.45,00:01:48.39,00:00:07.9080000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",19:02,Even,,,,,,,,,,,
53,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 006",TeamShift,00:01:40.54,00:01:44.23,00:00:03.4870000,2,"04 Grant, 06 Ferner, 09 Moore, 12 Zieky, 21 Wiffen, 31 Savory",19:02,Even,,,,,,,,,,,
54,"GM30 2019-02-16 Quinnipiac at RPI P2, Goalie Touch 001",Goalie Touch,00:01:41.32,00:01:51.31,00:00:09.9770000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",19:00,Even,,,,,,,,,,,
55,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 017",Shift_TOI,00:01:41.37,00:02:37.07,00:00:55.5060000,2,"03 Samec, 04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",19:01,Even,04 Grant,,,,,,,,,,
56,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 005",RPI Possession,00:01:43.33,00:01:47.54,00:00:04.3540000,2,,19:01,Even,,,,,,,,,,,
57,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 007",TeamShift,00:01:44.08,00:01:46.00,00:00:01.8690000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:58,Even,,,,,,,,,,,
58,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 018",Shift_TOI,00:01:44.41,00:02:42.54,00:00:58.2080000,2,"03 Samec, 08 Gornall, 11 Leppanen, 26 Marrello, 28 Hallbauer, 31 Savory",18:58,Even,26 Marrello,,,,,,,,,,
59,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 019",Shift_TOI,00:01:45.43,00:02:46.22,00:01:00.6440000,2,"03 Samec, 08 Gornall, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:57,Even,08 Gornall,,,,,,,,,,
60,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot Against 001",Shot Against,00:02:00.24,00:02:14.23,00:00:13.9810000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:58,Even,,,,blocked,low,,,,,,
61,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot Against 002",Shot Against,00:02:06.14,00:02:20.12,00:00:13.9810000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:52,Even,,,,yes,low,,,,,,
62,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 008",TeamShift,00:02:08.43,00:02:35.29,00:00:26.7770000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:59,Even,,,,,,,,,,,
63,"GM30 2019-02-16 Quinnipiac at RPI P2, SyncPoint 002",SyncPoint,00:02:09.09,00:02:11.09,00:00:02.0020000,2,,18:59,Even,,,,,,,,,,,
64,"GM30 2019-02-16 Quinnipiac at RPI P2, Faceoff 002",Faceoff,00:02:10.14,00:02:23.13,00:00:12.9800000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:59,Even,26 Marrello,18 Jermain,loss,,,dz,left,,,,
65,"GM30 2019-02-16 Quinnipiac at RPI P2, Defensive Zone 001",Defensive Zone,00:02:10.15,00:02:34.30,00:00:24.2580000,2,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:56,Even,,,,,,,,,,,
66,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 005",Opponent Possession,00:02:14.04,00:02:38.07,00:00:24.0570000,2,,18:55,Even,,,,,,,,,,,
67,"GM30 2019-02-16 Quinnipiac at RPI P2, Breakout 002",Breakout,00:02:26.32,00:02:33.58,00:00:07.4410000,2,"03 Samec, 04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",18:39,Even,,,,,,,,,,,dz coverage
68,"GM30 2019-02-16 Quinnipiac at RPI P2, Entry 003",Entry,00:02:28.46,00:02:38.44,00:00:09.9770000,2,"03 Samec, 08 Gornall, 21 Wiffen, 26 Marrello, 28 Hallbauer, 31 Savory",18:36,Even,,,,,,,,breakout,possession,yes,
69,"GM30 2019-02-16 Quinnipiac at RPI P2, Offensive Zone 001",Offensive Zone,00:02:31.55,00:02:49.15,00:00:17.3340000,2,"03 Samec, 07 Bowman, 08 Gornall, 11 Leppanen, 19 Linden, 21 Wiffen, 26 Marrello, 28 Hallbauer, 31 Savory",18:35,Even,,,,,,,,,,,
70,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 009",TeamShift,00:02:35.19,00:02:39.32,00:00:04.2040000,2,"03 Samec, 08 Gornall, 21 Wiffen, 26 Marrello, 28 Hallbauer, 31 Savory",18:32,Even,,,,,,,,,,,
71,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 020",Shift_TOI,00:02:36.45,00:03:36.30,00:00:59.7430000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:32,Even,03 Samec,,,,,,,,,,
72,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 021",Shift_TOI,00:02:38.17,00:03:36.30,00:00:58.2080000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:30,Even,28 Hallbauer,,,,,,,,,,
73,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 006",RPI Possession,00:02:38.18,00:02:40.44,00:00:02.4190000,2,,18:31,Even,,,,,,,,,,,
74,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 010",TeamShift,00:02:39.25,00:02:43.37,00:00:04.2040000,2,"03 Samec, 08 Gornall, 11 Leppanen, 28 Hallbauer, 31 Savory",18:28,Even,,,,,,,,,,,
75,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 006",Opponent Possession,00:02:40.55,00:02:53.27,00:00:12.5460000,2,,18:28,Even,,,,,,,,,,,
76,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 004",Opponent Breakout,00:02:41.17,00:02:52.22,00:00:11.0940000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:24,Even,,,,,,,,,,,forecheck
77,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 022",Shift_TOI,00:02:41.27,00:03:36.30,00:00:55.0550000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:27,Even,11 Leppanen,,,,,,,,,,
78,"GM30 2019-02-16 Quinnipiac at RPI P2, TeamShift 011",TeamShift,00:02:44.37,00:03:28.24,00:00:43.7940000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:24,Even,,,,,,,,,,,
79,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 023",Shift_TOI,00:02:44.48,00:03:36.30,00:00:51.7020000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:24,Even,19 Linden,,,,,,,,,,
80,"GM30 2019-02-16 Quinnipiac at RPI P2, Shift_TOI 024",Shift_TOI,00:02:47.45,00:03:36.30,00:00:48.7490000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:21,Even,07 Bowman,,,,,,,,,,
81,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Entry 003",Opponent Entry,00:02:49.09,00:02:59.08,00:00:09.9770000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:16,Even,,,,,,,,breakout,possession,no,
82,"GM30 2019-02-16 Quinnipiac at RPI P2, NZ Offense 004",NZ Offense,00:02:50.52,00:03:02.18,00:00:11.4280000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:16,Even,,,,,,,,,,,
83,"GM30 2019-02-16 Quinnipiac at RPI P2, Entry 004",Entry,00:02:51.34,00:03:01.33,00:00:09.9770000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:14,Even,,,,,,,,nz,possession,yes,
84,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 007",RPI Possession,00:02:53.37,00:03:07.18,00:00:13.6800000,2,,18:16,Even,,,,,,,,,,,
85,"GM30 2019-02-16 Quinnipiac at RPI P2, Offensive Zone 002",Offensive Zone,00:02:56.20,00:03:25.28,00:00:29.1460000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",18:11,Even,,,,,,,,,,,
86,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot For 001",Shot For,00:03:03.07,00:03:17.06,00:00:13.9810000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:55,Even,07 Bowman,,,yes,low,,,,,,
87,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot For 002",Shot For,00:03:05.43,00:03:19.42,00:00:13.9810000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:52,Even,28 Hallbauer,,,blocked,high,,,,,,
88,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 007",Opponent Possession,00:03:07.29,00:03:14.01,00:00:06.5230000,2,,18:02,Even,,,,,,,,,,,
89,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 008",RPI Possession,00:03:14.11,00:03:26.18,00:00:12.1290000,2,,17:55,Even,,,,,,,,,,,
90,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 005",Opponent Breakout,00:03:17.30,00:03:25.04,00:00:07.5740000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:48,Even,,,,,,,,,,,dz coverage
91,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Entry 004",Opponent Entry,00:03:18.54,00:03:28.52,00:00:09.9770000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:46,Even,,,,,,,,breakout,possession,yes,
92,"GM30 2019-02-16 Quinnipiac at RPI P2, Penalty 001",Penalty,00:03:20.00,00:03:36.59,00:00:16.9840000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:40,Even,03 Samec,,,,,,,,,,
93,"GM30 2019-02-16 Quinnipiac at RPI P2, Defensive Zone 002",Defensive Zone,00:03:21.43,00:03:33.17,00:00:11.5620000,2,"03 Samec, 07 Bowman, 11 Leppanen, 19 Linden, 28 Hallbauer, 31 Savory",17:45,Even,,,,,,,,,,,
94,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Possession 008",Opponent Possession,00:03:26.34,00:03:31.21,00:00:04.7710000,2,,17:43,Even,,,,,,,,,,,
95,"GM30 2019-02-16 Quinnipiac at RPI P2, Power Play 002",Power Play,00:04:10.14,00:06:50.44,00:02:40.4940000,2,"06 Ferner, 07 Bowman, 09 Moore, 11 Leppanen, 12 Zieky, 13 Lee, 17 Burgess, 21 Wiffen, 22 Ott, 23 Johnson, 24 Reilly, 27 Bear, 31 Savory, 39 Lacka",,5 v 4,,,,,,,,,,,
96,"GM30 2019-02-16 Quinnipiac at RPI P2, SyncPoint 003",SyncPoint,00:04:11.49,00:04:13.49,00:00:02.0020000,2,,17:40,5 v 4,,,,,,,,,,,
97,"GM30 2019-02-16 Quinnipiac at RPI P2, Faceoff 003",Faceoff,00:04:12.22,00:04:25.21,00:00:12.9800000,2,,17:40,5 v 4,39 Lacka,18 Jermain,win,,,oz,right,,,,
98,"GM30 2019-02-16 Quinnipiac at RPI P2, Offensive Zone 003",Offensive Zone,00:04:13.26,00:04:23.20,00:00:09.8930000,2,,17:37,5 v 4,,,,,,,,,,,
99,"GM30 2019-02-16 Quinnipiac at RPI P2, Opponent Breakout 006",Opponent Breakout,00:04:15.21,00:04:22.58,00:00:07.6080000,2,,17:33,5 v 4,,,,,,,,,,,dz coverage
100,"GM30 2019-02-16 Quinnipiac at RPI P2, RPI Possession 009",RPI Possession,00:04:16.44,00:04:55.17,00:00:38.5390000,2,,17:36,5 v 4,,,,,,,,,,,
101,"GM30 2019-02-16 Quinnipiac at RPI P2, Breakout 003",Breakout,00:04:21.19,00:04:33.34,00:00:12.2620000,2,,17:27,5 v 4,,,,,,,,,,,controlled
102,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot For 003",Shot For,00:04:26.11,00:04:40.10,00:00:13.9810000,2,"11 Leppanen, 12 Zieky, 17 Burgess, 24 Reilly, 31 Savory, 39 Lacka",17:15,5 v 4,24 Reilly,,,wide,high,,,,,,
103,"GM30 2019-02-16 Quinnipiac at RPI P2, Entry 005",Entry,00:04:27.16,00:04:37.15,00:00:09.9770000,2,,17:21,5 v 4,,,,,,,,breakout,dump,yes,
104,"GM30 2019-02-16 Quinnipiac at RPI P2, Forecheck 005",Forecheck,00:04:28.36,00:04:39.15,00:00:10.6440000,2,,17:22,5 v 4,,,,,,,,,,,
105,"GM30 2019-02-16 Quinnipiac at RPI P2, Offensive Zone 004",Offensive Zone,00:04:33.16,00:04:48.56,00:00:15.6660000,2,,17:17,5 v 4,,,,,,,,,,,
106,"GM30 2019-02-16 Quinnipiac at RPI P2, Shot For 004",Shot For,00:04:35.45,00:04:49.44,00:00:13.9810000,2,"11 Leppanen, 12 Zieky, 17 Burgess, 24 Reilly, 31 Savory, 39 Lacka",17:06,5 v 4,24 Reilly,,,wide,high,,,,,,
