#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,Player Participation,GameClockIn,Strength,ScoutedPlayer,NonScoutedPlayer,Win/Loss,Chance?,Shot Location,Zone,FaceOffLRC,Entry Origin,Entry,Successful?,Breakout
106,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 005",Opponent Entry,00:04:40.18,00:04:50.16,00:00:09.9770000,3,"06 Ferner, 09 Moore, 11 Leppanen, 12 Zieky, 28 Hallbauer, 31 Savory",16:56,Even,,,,,,,,nz,possession,yes,
107,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 011",Shot Against,00:04:42.23,00:04:56.22,00:00:13.9810000,3,"06 Ferner, 09 Moore, 11 Leppanen, 12 Zieky, 28 Hallbauer, 31 Savory",16:47,Even,,,,blocked,high,,,,,,
108,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 023",Shift_TOI,00:04:42.25,00:05:32.16,00:00:49.8500000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:58,Even,06 Ferner,,,,,,,,,,
109,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 012",TeamShift,00:04:42.35,00:05:01.00,00:00:18.4180000,3,"06 Ferner, 09 Moore, 11 Leppanen, 12 Zieky, 28 Hallbauer, 31 Savory",16:58,Even,,,,,,,,,,,
110,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 008",Defensive Zone,00:04:43.12,00:05:01.46,00:00:18.5690000,3,"06 Ferner, 09 Moore, 11 Leppanen, 12 Zieky, 28 Hallbauer, 31 Savory",16:55,Even,,,,,,,,,,,
111,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 024",Shift_TOI,00:04:43.41,00:05:32.52,00:00:49.1830000,3,"11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:57,Even,28 Hallbauer,,,,,,,,,,
112,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 010",RPI Possession,00:04:49.48,00:04:55.44,00:00:05.9230000,3,,16:52,Even,,,,,,,,,,,
113,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 011",Opponent Possession,00:04:55.55,00:05:18.12,00:00:22.2890000,3,,16:46,Even,,,,,,,,,,,
114,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 003",Forecheck,00:04:59.58,00:05:11.07,00:00:11.1440000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:39,Even,,,,,,,,,,,
115,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 013",TeamShift,00:05:00.51,00:05:14.07,00:00:13.2630000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:40,Even,,,,,,,,,,,
116,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 025",Shift_TOI,00:05:01.21,00:05:37.07,00:00:35.7690000,3,"13 Lee, 22 Ott, 31 Savory",16:39,Even,13 Lee,,,,,,,,,,
117,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 012",Shot Against,00:05:02.04,00:05:16.03,00:00:13.9810000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:28,Even,,,,yes,rush,,,,,,
118,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 026",Shift_TOI,00:05:02.55,00:05:38.07,00:00:35.2020000,3,"22 Ott, 31 Savory",16:37,Even,22 Ott,,,,,,,,,,
119,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 003",Opponent Breakout,00:05:03.08,00:05:11.09,00:00:08.0080000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:34,Even,,,,,,,,,,,forecheck
120,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 006",Opponent Entry,00:05:05.14,00:05:15.13,00:00:09.9770000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:31,Even,,,,,,,,breakout,possession,yes,
121,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 009",Defensive Zone,00:05:08.04,00:05:19.20,00:00:11.2610000,3,"06 Ferner, 11 Leppanen, 13 Lee, 22 Ott, 28 Hallbauer, 31 Savory",16:31,Even,,,,,,,,,,,
122,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 014",TeamShift,00:05:43.58,00:06:26.06,00:00:42.1420000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:26,Even,,,,,,,,,,,
123,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 027",Shift_TOI,00:05:44.02,00:06:33.57,00:00:49.9170000,3,"03 Samec, 06 Ferner, 08 Gornall, 13 Lee, 21 Wiffen, 31 Savory",16:26,Even,08 Gornall,,,,,,,,,,
124,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 028",Shift_TOI,00:05:44.04,00:06:27.19,00:00:43.2600000,3,"04 Grant, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",16:26,Even,04 Grant,,,,,,,,,,
125,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 029",Shift_TOI,00:05:44.10,00:06:35.16,00:00:51.1010000,3,"03 Samec, 06 Ferner, 13 Lee, 21 Wiffen, 22 Ott, 31 Savory",16:26,Even,21 Wiffen,,,,,,,,,,
126,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 030",Shift_TOI,00:05:44.17,00:06:31.30,00:00:47.2310000,3,"03 Samec, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",16:26,Even,26 Marrello,,,,,,,,,,
127,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 031",Shift_TOI,00:05:44.27,00:06:26.38,00:00:42.1920000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:26,Even,27 Bear,,,,,,,,,,
128,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 004",Faceoff,00:05:44.51,00:05:57.49,00:00:12.9800000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:26,Even,26 Marrello,18 Jermain,win,,,dz,left,,,,
129,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 006",Breakout,00:05:45.25,00:05:52.49,00:00:07.4070000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:21,Even,,,,,,,,,,,dz coverage
130,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 005",Entry,00:05:48.20,00:05:58.18,00:00:09.9770000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:18,Even,,,,,,,,breakout,dump,no,
131,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 004",Forecheck,00:05:50.08,00:05:58.06,00:00:07.9750000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:19,Even,,,,,,,,,,,
132,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 004",Opponent Breakout,00:05:50.08,00:05:57.34,00:00:07.4410000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:17,Even,,,,,,,,,,,transition
133,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 007",Opponent Entry,00:05:51.23,00:06:01.22,00:00:09.9770000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:15,Even,,,,,,,,breakout,possession,yes,
134,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 010",Defensive Zone,00:05:54.04,00:06:05.11,00:00:11.1110000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:15,Even,,,,,,,,,,,
135,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 004",SyncPoint,00:05:56.33,00:05:58.33,00:00:02.0020000,3,,16:26,Even,,,,,,,,,,,
136,"GM30 2019-02-16 Quinnipiac at RPI P3, NZ Forecheck 004",NZ Forecheck,00:06:01.09,00:06:12.55,00:00:11.7780000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:08,Even,,,,,,,,,,,
137,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 012",Opponent Possession,00:06:03.48,00:06:21.23,00:00:17.5840000,3,,16:20,Even,,,,,,,,,,,
138,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 008",Opponent Entry,00:06:04.10,00:06:14.08,00:00:09.9770000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:03,Even,,,,,,,,nz,possession,yes,
139,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 013",Shot Against,00:06:05.28,00:06:19.27,00:00:13.9810000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",15:54,Even,,,,no,high,,,,,,
140,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 011",Defensive Zone,00:06:06.57,00:06:24.31,00:00:17.5680000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",16:02,Even,,,,,,,,,,,
141,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 007",Breakout,00:06:16.33,00:06:24.02,00:00:07.4910000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",15:50,Even,,,,,,,,,,,dz coverage
142,"GM30 2019-02-16 Quinnipiac at RPI P3, Hit Against 001",Hit Against,00:06:17.01,00:06:24.59,00:00:07.9750000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",15:51,Even,,,,,,,,,,,
143,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 006",Entry,00:06:18.10,00:06:28.08,00:00:09.9770000,3,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",15:49,Even,,,,,,,,breakout,dump,no,
144,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 011",RPI Possession,00:06:21.36,00:06:26.41,00:00:05.0880000,3,,16:02,Even,,,,,,,,,,,
145,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 005",Forecheck,00:06:22.06,00:06:33.15,00:00:11.1440000,3,"03 Samec, 06 Ferner, 08 Gornall, 13 Lee, 21 Wiffen, 26 Marrello, 31 Savory",15:47,Even,,,,,,,,,,,
146,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 005",Opponent Breakout,00:06:25.16,00:06:33.12,00:00:07.9250000,3,"03 Samec, 06 Ferner, 08 Gornall, 13 Lee, 21 Wiffen, 31 Savory",15:41,Even,,,,,,,,,,,forecheck
147,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 032",Shift_TOI,00:06:26.09,00:07:20.27,00:00:54.3040000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:43,Even,06 Ferner,,,,,,,,,,
148,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 015",TeamShift,00:06:26.36,00:06:31.35,00:00:04.9880000,3,"03 Samec, 06 Ferner, 08 Gornall, 21 Wiffen, 26 Marrello, 31 Savory",15:44,Even,,,,,,,,,,,
149,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 013",Opponent Possession,00:06:26.54,00:06:37.28,00:00:10.5610000,3,,15:56,Even,,,,,,,,,,,
150,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 033",Shift_TOI,00:06:27.56,00:07:21.09,00:00:53.2200000,3,"03 Samec, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:42,Even,03 Samec,,,,,,,,,,
151,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 009",Opponent Entry,00:06:29.02,00:06:39.01,00:00:09.9770000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:38,Even,,,,,,,,breakout,dump,no,
152,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Forecheck 002",Opponent Forecheck,00:06:30.46,00:06:44.22,00:00:13.5970000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:38,Even,,,,,,,,,,,
153,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 016",TeamShift,00:06:31.20,00:06:34.29,00:00:03.1360000,3,"03 Samec, 06 Ferner, 13 Lee, 21 Wiffen, 31 Savory",15:39,Even,,,,,,,,,,,
154,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 034",Shift_TOI,00:06:32.18,00:07:28.04,00:00:55.7720000,3,"13 Lee, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",15:37,Even,13 Lee,,,,,,,,,,
155,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 017",TeamShift,00:06:34.11,00:07:20.31,00:00:46.3460000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:35,Even,,,,,,,,,,,
156,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 035",Shift_TOI,00:06:34.21,00:09:21.41,00:02:47.3340000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",15:35,Even,22 Ott,,,,,,,,,,
157,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 036",Shift_TOI,00:06:35.12,00:07:34.19,00:00:59.1260000,3,"07 Bowman, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",15:34,Even,39 Lacka,,,,,,,,,,
158,"GM30 2019-02-16 Quinnipiac at RPI P3, Giveaway 002",Giveaway,00:06:35.54,00:06:50.53,00:00:14.9820000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:30,Even,03 Samec,,,,,dz,,,,,
159,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 012",RPI Possession,00:06:37.39,00:06:40.32,00:00:02.8860000,3,,15:46,Even,,,,,,,,,,,
160,"GM30 2019-02-16 Quinnipiac at RPI P3, Defensive Zone 012",Defensive Zone,00:06:38.24,00:07:22.47,00:00:44.3940000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:30,Even,,,,,,,,,,,
161,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 014",Opponent Possession,00:06:40.46,00:06:53.31,00:00:12.7460000,3,,15:43,Even,,,,,,,,,,,
162,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 014",Shot Against,00:06:50.25,00:07:04.23,00:00:13.9810000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:09,Even,,,,blocked,high,,,,,,
163,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 013",RPI Possession,00:06:53.44,00:06:55.13,00:00:01.4850000,3,,15:30,Even,,,,,,,,,,,
164,"GM30 2019-02-16 Quinnipiac at RPI P3, Giveaway 003",Giveaway,00:06:55.08,00:07:10.07,00:00:14.9820000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",15:11,Even,39 Lacka,,,,,dz,,,,,
165,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 015",Opponent Possession,00:06:55.29,00:07:02.03,00:00:06.5730000,3,,15:28,Even,,,,,,,,,,,
166,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 014",RPI Possession,00:07:02.18,00:07:09.05,00:00:06.7730000,3,,15:21,Even,,,,,,,,,,,
167,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 015",Shot Against,00:07:02.20,00:07:16.19,00:00:13.9810000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",14:57,Even,,,,no,high,,,,,,
168,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 016",Opponent Possession,00:07:09.20,00:07:14.54,00:00:05.5720000,3,,15:14,Even,,,,,,,,,,,
169,"GM30 2019-02-16 Quinnipiac at RPI P3, Goalie Touch 002",Goalie Touch,00:07:11.24,00:07:21.22,00:00:09.9770000,3,"03 Samec, 06 Ferner, 13 Lee, 22 Ott, 31 Savory, 39 Lacka",14:56,Even,,,,,,,,,,,
170,"GM30 2019-02-16 Quinnipiac at RPI P3, Breakout 008",Breakout,00:07:14.49,00:07:22.12,00:00:07.3910000,3,"13 Lee, 22 Ott, 31 Savory, 39 Lacka",14:52,Even,,,,,,,,,,,dz coverage
171,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 015",RPI Possession,00:07:15.10,00:07:17.54,00:00:02.7360000,3,,15:08,Even,,,,,,,,,,,
172,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 017",Opponent Possession,00:07:18.04,00:07:19.15,00:00:01.1850000,3,,15:06,Even,,,,,,,,,,,
173,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 016",RPI Possession,00:07:19.26,00:07:31.21,00:00:11.9120000,3,,15:04,Even,,,,,,,,,,,
174,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 018",TeamShift,00:07:20.44,00:07:28.07,00:00:07.3740000,3,"13 Lee, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",14:49,Even,,,,,,,,,,,
175,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 037",Shift_TOI,00:07:23.28,00:08:13.25,00:00:49.9500000,3,"22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:46,Even,23 Johnson,,,,,,,,,,
176,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 038",Shift_TOI,00:07:23.31,00:08:14.10,00:00:50.6510000,3,"22 Ott, 24 Reilly, 31 Savory",14:46,Even,24 Reilly,,,,,,,,,,
177,"GM30 2019-02-16 Quinnipiac at RPI P3, NZ Forecheck 005",NZ Forecheck,00:07:25.50,00:07:33.24,00:00:07.5740000,3,"07 Bowman, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",14:43,Even,,,,,,,,,,,
178,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 006",Forecheck,00:07:27.26,00:07:38.18,00:00:10.8780000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",14:41,Even,,,,,,,,,,,
179,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 019",TeamShift,00:07:28.03,00:07:34.23,00:00:06.3400000,3,"07 Bowman, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",14:42,Even,,,,,,,,,,,
180,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 039",Shift_TOI,00:07:28.20,00:08:18.17,00:00:49.9500000,3,"22 Ott, 31 Savory",14:41,Even,19 Linden,,,,,,,,,,
181,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 040",Shift_TOI,00:07:29.15,00:08:18.17,00:00:49.0320000,3,"22 Ott, 31 Savory",14:40,Even,07 Bowman,,,,,,,,,,
182,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 006",Opponent Breakout,00:07:30.20,00:07:42.08,00:00:11.7950000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:36,Even,,,,,,,,,,,forecheck
183,"GM30 2019-02-16 Quinnipiac at RPI P3, Take Away 001",Take Away,00:07:30.26,00:07:45.25,00:00:14.9820000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:35,Even,19 Linden,,,,,nz,,,,,
184,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot For 002",Shot For,00:07:31.26,00:07:45.25,00:00:13.9810000,3,"07 Bowman, 11 Leppanen, 19 Linden, 23 Johnson, 24 Reilly, 31 Savory",14:28,Even,24 Reilly,,,yes,low,,,,,,
185,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 018",Opponent Possession,00:07:31.33,00:07:36.14,00:00:04.6880000,3,,14:52,Even,,,,,,,,,,,
186,"GM30 2019-02-16 Quinnipiac at RPI P3, Entry 007",Entry,00:07:34.25,00:07:44.24,00:00:09.9770000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:32,Even,,,,,,,,nz,possession,yes,
187,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 020",TeamShift,00:07:34.28,00:07:43.32,00:00:09.0590000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:35,Even,,,,,,,,,,,
188,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 041",Shift_TOI,00:07:34.40,00:08:18.17,00:00:43.6100000,3,"22 Ott, 31 Savory",14:35,Even,11 Leppanen,,,,,,,,,,
189,"GM30 2019-02-16 Quinnipiac at RPI P3, RPI Possession 017",RPI Possession,00:07:36.26,00:07:53.28,00:00:17.0340000,3,,14:47,Even,,,,,,,,,,,
190,"GM30 2019-02-16 Quinnipiac at RPI P3, Offensive Zone 002",Offensive Zone,00:07:37.09,00:07:48.42,00:00:11.5450000,3,"07 Bowman, 11 Leppanen, 19 Linden, 22 Ott, 23 Johnson, 24 Reilly, 31 Savory",14:32,Even,,,,,,,,,,,
191,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 042",Shift_TOI,00:08:23.19,00:11:07.20,00:02:44.0140000,3,"04 Grant, 27 Bear, 31 Savory",14:28,Even,04 Grant,,,,,,,,,,
192,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 043",Shift_TOI,00:08:23.19,00:11:07.20,00:02:44.0140000,3,"04 Grant, 27 Bear, 31 Savory",14:28,Even,27 Bear,,,,,,,,,,
193,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 044",Shift_TOI,00:08:23.24,00:11:02.56,00:02:39.5260000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",14:28,Even,09 Moore,,,,,,,,,,
194,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 045",Shift_TOI,00:08:23.24,00:11:02.56,00:02:39.5260000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",14:28,Even,12 Zieky,,,,,,,,,,
195,"GM30 2019-02-16 Quinnipiac at RPI P3, Shift_TOI 046",Shift_TOI,00:08:23.24,00:11:02.56,00:02:39.5260000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",14:28,Even,17 Burgess,,,,,,,,,,
196,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 021",TeamShift,00:08:23.26,00:08:31.36,00:00:08.1580000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:28,Even,,,,,,,,,,,
197,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 007",Opponent Breakout,00:08:24.25,00:08:31.50,00:00:07.4070000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:23,Even,,,,,,,,,,,dz coverage
198,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 005",Faceoff,00:08:24.31,00:08:37.30,00:00:12.9800000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:28,Even,09 Moore,18 Jermain,loss,,,oz,right,,,,
199,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 005",SyncPoint,00:08:24.36,00:08:26.36,00:00:02.0020000,3,,14:28,Even,,,,,,,,,,,
200,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 010",Opponent Entry,00:08:26.13,00:08:36.12,00:00:09.9770000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:22,Even,,,,,,,,breakout,dump,no,
201,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 019",Opponent Possession,00:08:27.31,00:08:40.24,00:00:12.8800000,3,,14:26,Even,,,,,,,,,,,
202,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Forecheck 003",Opponent Forecheck,00:08:27.58,00:08:35.47,00:00:07.8080000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:22,Even,,,,,,,,,,,
203,"GM30 2019-02-16 Quinnipiac at RPI P3, TeamShift 022",TeamShift,00:08:58.15,00:09:21.45,00:00:23.4900000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:20,Even,,,,,,,,,,,
204,"GM30 2019-02-16 Quinnipiac at RPI P3, Faceoff 006",Faceoff,00:08:58.40,00:09:11.39,00:00:12.9800000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:20,Even,17 Burgess,18 Jermain,loss,,,oz,right,,,,
205,"GM30 2019-02-16 Quinnipiac at RPI P3, SyncPoint 006",SyncPoint,00:08:58.49,00:09:00.49,00:00:02.0020000,3,,14:20,Even,,,,,,,,,,,
206,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 008",Opponent Breakout,00:09:00.42,00:09:10.04,00:00:09.3590000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:14,Even,,,,,,,,,,,dz coverage
207,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Possession 020",Opponent Possession,00:09:01.53,00:09:34.36,00:00:32.7160000,3,,14:17,Even,,,,,,,,,,,
208,"GM30 2019-02-16 Quinnipiac at RPI P3, Forecheck 007",Forecheck,00:09:09.22,00:09:18.06,00:00:08.7420000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:07,Even,,,,,,,,,,,
209,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Breakout 009",Opponent Breakout,00:09:10.08,00:09:17.54,00:00:07.7740000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:04,Even,,,,,,,,,,,forecheck
210,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Entry 011",Opponent Entry,00:09:13.50,00:09:23.49,00:00:09.9770000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:01,Even,,,,,,,,breakout,dump,yes,
211,"GM30 2019-02-16 Quinnipiac at RPI P3, Shot Against 016",Shot Against,00:09:14.14,00:09:28.13,00:00:13.9810000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",13:53,Even,,,,wide,low,,,,,,
212,"GM30 2019-02-16 Quinnipiac at RPI P3, Opponent Forecheck 004",Opponent Forecheck,00:09:15.37,00:09:28.51,00:00:13.2300000,3,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 22 Ott, 27 Bear, 31 Savory",14:01,Even,,,,,,,,,,,
