#,Name,ClipType,Strength,Zone,Media Duration,Media In,Media Out,NHL Period,Breakout,Chance?,Entry,Entry Origin,GameClockIn,Successful?,Win/Loss,FaceOffLRC,Shot Location,NonScoutedPlayer,ScoutedPlayer,Player Participation,Play ID,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cEntryWins,cFOWins,cGameClockSort,GameId,cGoals,PlayID,cPlays,cPossessions,cSaves,cSOGs,cStrength,cZoneClears,Away Team,Home Team,Play Number,Result,HomePlayerPresence,MemberOfTeam,NHLDescription,Penalty,Period,Player ,PlayerID,Shift,ShiftEndTime,ShiftStartTime,Team,TOIPlayerName,VisitorPlayerPresence,Media Offset,Source Clip Name,Source Index,cCWins,cWWins,cDumps,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,Away Team Name,Graham,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Weber,Appert,Vines,Graham Comments,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Event 1,Event 2,Event 3,GameClockEnd,GameClockStart,Game Date,Home Team Name,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Time,NHL Clock Seconds,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Score Differential,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL Goalie Scored Against,NHL Goal Scorer,NHL GoalZone,NHL Home Team,NHL Penalty Type,NHL Penalty Duration,NHL Penalty Served By,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift Seconds,NHL Shift End,NHL Shift Start,NHL Shot Creates Rebound,NHL IsPenaltyShot,NHL IsShootout,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shots Against,NHL Shot Scoring Weight,NHL Shots For,NHL Shots Total,NHL Shot Type,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Quarter,X Result,Chance Type,GameClockDuration,GameClockInSecs,GameClockOut,GameClockOutSecs,GoodTeach,ImportClipType,Location,Meeting?,NonScoutedScore,OddManRush,Penalty Call,PKZCNextTime,Player1,Player2,Player3,Player4,Player5,Practice Drill,Primary Assist,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shot Type,System,Type,CWL,DZTime,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM 3,MPM -3,MPM 5,MPM -5,MPM -1d,NZTime,OZTime,PKZCNext,PKZC Origin,WWL,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI,Player Participation Defense,Player Participation Offense
221,"GM34 2019-03-02 Dartmouth at RPI P3, Shift_TOI 040",Shift_TOI,Even,,00:01:38.9160000,00:08:31.09,00:10:10.04,3,,,,,14:22,,,,,,12 Zieky,"12 Zieky, 13 Lee, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",b9ae1609-c7b6-4be7-ade3-e3d709e23cce,6bf05804-81b0-4665-a069-275ac0d747ad,,0,862,0,0,0,862,,0,B9AE1609-C7B6-4BE7-ADE3-E3D709E23CCE,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:31.1440000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,13:08,788,,,,,3,,,,,,,,,,,1,-2,,,,,,0,,,,,,,,,,,,,,,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12 Zieky, 13 Lee, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory"
222,"GM34 2019-03-02 Dartmouth at RPI P3, Entry 011",Entry,Even,,00:00:09.9770000,00:08:31.41,00:08:41.39,3,,,possession,nz,14:17,no,,,,,,"04 Grant, 09 Moore, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",18f98f20-01e7-44b2-805f-fd2acdc744e5,a8b905cf-a210-446e-a7d5-d2e082148f64,,0,857,0,0,0,857,,0,18F98F20-01E7-44B2-805F-FD2ACDC744E5,1,1,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:31.6780000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
223,"GM34 2019-03-02 Dartmouth at RPI P3, Shift_TOI 041",Shift_TOI,Even,,00:01:27.6880000,00:08:32.12,00:09:59.53,3,,,,,14:21,,,,,,16 Hayhurst,"11 Leppanen, 12 Zieky, 16 Hayhurst, 23 Johnson, 24 Reilly, 31 Savory",507db9e3-a162-4a88-a0be-5463ff07d466,a6beedaf-2b90-4094-9921-f3e5697701ff,,0,861,0,0,0,861,,0,507DB9E3-A162-4A88-A0BE-5463FF07D466,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:32.1960000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,13:18,798,,,,,3,,,,,,,,,,,1,-2,,,,,,0,,,,,,,,,,,,,,,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11 Leppanen, 12 Zieky, 16 Hayhurst, 23 Johnson, 24 Reilly, 31 Savory"
224,"GM34 2019-03-02 Dartmouth at RPI P3, RPI Possession 018",RPI Possession,Even,,00:00:07.3070000,00:08:33.20,00:08:40.38,3,,,,,14:21,,,,,,,,84028134-e08c-4fad-aba6-8bf654f60f6c,13cad2ab-74ff-4a4b-96d0-76e58206d03c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:08:33.3300000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,14:13,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"GM34 2019-03-02 Dartmouth at RPI P3, Hit Against 001",Hit Against,Even,,00:00:07.9750000,00:08:34.32,00:08:42.30,3,,,,,14:15,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",dc047977-4c1f-4b00-8f24-2ac2a5bb1645,ad0e6dc0-82a1-4fac-b777-575f572cbff6,,0,855,0,0,0,855,,0,DC047977-4C1F-4B00-8F24-2AC2A5BB1645,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:34.5310000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
226,"GM34 2019-03-02 Dartmouth at RPI P3, Forecheck 007",Forecheck,Even,,00:00:11.0940000,00:08:36.34,00:08:47.40,3,,,,,14:14,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",b2f5d348-0f4e-4e5f-8d23-73b5b0ea89d3,83d8e65a-8052-4046-8eff-d71303215185,,0,854,0,0,0,854,,0,B2F5D348-0F4E-4E5F-8D23-73B5B0EA89D3,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:36.5670000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,854,14:09,849,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
227,"GM34 2019-03-02 Dartmouth at RPI P3, TeamShift 025",TeamShift,Even,,00:00:02.2190000,00:08:40.48,00:08:43.01,3,,,,,14:12,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",d2c91fea-2a91-4be8-855f-c936bea052b3,c6f56f36-68d4-4196-aea1-67b05c11304e,,0,852,0,0,0,852,,0,D2C91FEA-2A91-4BE8-855F-C936BEA052B3,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:40.8040000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,14:09,849,,,,,3,,,,,,,,,,,1,-2,,,,,,0,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
228,"GM34 2019-03-02 Dartmouth at RPI P3, Opponent Possession 022",Opponent Possession,Even,,00:00:05.4390000,00:08:41.08,00:08:46.35,3,,,,,14:13,,,,,,,,3cc0ee8d-1e32-41fa-8a31-0bade382b815,dcfea766-6c8d-4a08-b2ab-236b53c572f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:08:41.1380000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,14:09,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"GM34 2019-03-02 Dartmouth at RPI P3, Shift_TOI 042",Shift_TOI,Even,,00:01:21.5480000,00:08:41.50,00:10:03.23,3,,,,,14:11,,,,,,11 Leppanen,"11 Leppanen, 12 Zieky, 13 Lee, 23 Johnson, 24 Reilly, 31 Savory",af89aaea-34e9-4bfe-b9f1-d11eb445f90e,b0db241d-eb80-4797-8905-90eb2ec58374,,0,851,0,0,0,851,,0,AF89AAEA-34E9-4BFE-B9F1-D11EB445F90E,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:08:41.8390000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,13:15,795,,,,,3,,,,,,,,,,,1,-2,,,,,,0,,,,,,,,,,,,,,,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11 Leppanen, 12 Zieky, 13 Lee, 23 Johnson, 24 Reilly, 31 Savory"
230,"GM34 2019-03-02 Dartmouth at RPI P3, TeamShift 026",TeamShift,Even,,00:00:48.1480000,00:09:08.21,00:09:56.30,3,,,,,14:09,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",fa861f6d-a96c-42aa-b3fe-52b1300c7b29,cf4330b0-addb-4e19-8e6b-52435d11685b,,0,849,0,0,0,849,,0,FA861F6D-A96C-42AA-B3FE-52B1300C7B29,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:08.3480000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,13:21,801,,,,,3,,,,,,,,,,,1,-2,,,,,,0,,,,,,,,,,,,,,,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
231,"GM34 2019-03-02 Dartmouth at RPI P3, SyncPoint 007",SyncPoint,Even,,00:00:02.0020000,00:09:09.03,00:09:11.03,3,,,,,14:09,,,,,,,,071cf27b-77b1-4615-9087-da824d0ff98c,1ee5f932-a5a7-459e-a115-192c7d3a8452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:09:09.0490000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"GM34 2019-03-02 Dartmouth at RPI P3, Faceoff 007",Faceoff,Even,oz,00:00:12.9800000,00:09:09.13,00:09:22.12,3,,,,,14:09,,win,right,,16 Kilistoff,11 Leppanen,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",c8275b2d-4020-4ca3-8c83-a6b639d01363,bb5f99ea-1af7-4d67-9a4b-04c9c9d57613,,0,849,0,0,1,849,,0,C8275B2D-4020-4CA3-8C83-A6B639D01363,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:09.2160000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,backhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
233,"GM34 2019-03-02 Dartmouth at RPI P3, Offensive Zone 008",Offensive Zone,Even,,00:00:38.4050000,00:09:09.32,00:09:47.56,3,,,,,14:06,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",9fd66da3-f831-4b25-b357-b8d820c9947e,8454dccc-74c0-4905-969c-62a1870edc40,,0,846,0,0,0,846,,0,9FD66DA3-F831-4B25-B357-B8D820C9947E,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:09.5330000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,846,13:34,814,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
234,"GM34 2019-03-02 Dartmouth at RPI P3, Take Away 006",Take Away,Even,oz,00:00:14.9820000,00:09:12.15,00:09:27.14,3,,,,,14:01,,,,,,12 Zieky,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",e9af6db6-6285-404b-9989-4f01f08d1f3f,f1172bec-1819-44ff-bb9d-9d8e5f7f97c0,,0,841,0,0,0,841,,0,E9AF6DB6-6285-404B-9989-4F01F08D1F3F,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:12.2520000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
235,"GM34 2019-03-02 Dartmouth at RPI P3, RPI Possession 019",RPI Possession,Even,,00:00:30.4470000,00:09:12.36,00:09:43.03,3,,,,,14:07,,,,,,,,1cda21bc-f686-4aea-be9e-66071af9c594,24c6c4cc-971f-4e75-ba1b-e532236e4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:09:12.6030000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,13:36,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"GM34 2019-03-02 Dartmouth at RPI P3, Shot For 006",Shot For,Even,,00:00:13.9810000,00:09:24.46,00:09:38.45,3,,yes,,,13:42,,,,low,,16 Hayhurst,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",63f70ee6-7bc7-47f9-9913-0aef4d9d6f28,dc6bc58b-1099-41f2-9c64-50d741e28922,,0,822,1,0,0,822,,0,63F70EE6-7BC7-47F9-9913-0AEF4D9D6F28,1,0,1,1,EVEN,0,,,,,,,,,,,,,,,,,,00:09:24.7650000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low attack,,822,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
237,"GM34 2019-03-02 Dartmouth at RPI P3, Shot Against 007",Shot Against,Even,,00:00:13.9810000,00:09:36.27,00:09:50.25,3,,wide,,,13:31,,,,rush,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",7b4ad00c-7f6b-4837-967c-a0c97e4a5b28,e47e36e7-6346-45a1-a837-7a2951720821,,0,811,0,0,0,811,,0,7B4AD00C-7F6B-4837-967C-A0C97E4A5B28,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:36.4430000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
238,"GM34 2019-03-02 Dartmouth at RPI P3, Opponent Breakout 011",Opponent Breakout,Even,,00:00:07.4740000,00:09:39.58,00:09:47.26,3,dz coverage,,,,13:34,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",f34a678d-6350-46db-b8a5-03ef77592c41,0f32f5c5-1653-4fd7-b612-9fbf569218a6,,1,814,0,0,0,814,,0,F34A678D-6350-46DB-B8A5-03EF77592C41,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:39.9630000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,814,13:34,814,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
239,"GM34 2019-03-02 Dartmouth at RPI P3, Opponent Entry 015",Opponent Entry,Even,,00:00:09.9770000,00:09:41.51,00:09:51.49,3,,,possession,breakout,13:32,yes,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",923e8faf-895b-4265-a383-619f5f50d0bc,6a71fae8-23d5-42c0-a9d6-4e8013de7dd2,,0,812,0,1,0,812,,0,923E8FAF-895B-4265-A383-619F5F50D0BC,1,1,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:41.8490000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812,,,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
240,"GM34 2019-03-02 Dartmouth at RPI P3, Opponent Possession 023",Opponent Possession,Even,,00:00:28.4950000,00:09:43.36,00:10:12.06,3,,,,,13:36,,,,,,,,d4802888-3ad5-4fee-a54a-5dafb7009e55,6d367c11-c04e-4a4b-9ae6-b370103a05ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:09:43.6000000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,13:08,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"GM34 2019-03-02 Dartmouth at RPI P3, Defensive Zone 010",Defensive Zone,Even,,00:00:10.1600000,00:09:44.29,00:09:54.39,3,,,,,13:32,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory",f64b4882-f827-4dd5-a327-53c6e5b392fe,c6b7ed3e-6fc5-4de9-81fa-b8a40d972bcf,,0,812,0,0,0,812,,0,F64B4882-F827-4DD5-A327-53C6E5B392FE,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:09:44.4840000,GM34 2019-03-02 Dartmouth at RPI P3.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,812,13:28,808,,,,,3,,,,,,,,,,,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 11 Leppanen, 12 Zieky, 16 Hayhurst, 27 Bear, 31 Savory"
