#,Name,ClipType,Strength,Zone,Media Duration,Media In,Media Out,NHL Period,Breakout,Chance?,Entry,Entry Origin,GameClockIn,Successful?,Win/Loss,FaceOffLRC,Shot Location,NonScoutedPlayer,ScoutedPlayer,Player Participation,Play ID,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cEntryWins,cFOWins,cGameClockSort,GameId,cGoals,PlayID,cPlays,cPossessions,cSaves,cSOGs,cStrength,cZoneClears,Away Team,Home Team,Play Number,Result,HomePlayerPresence,MemberOfTeam,NHLDescription,Penalty,Period,Player ,PlayerID,Shift,ShiftEndTime,ShiftStartTime,Team,TOIPlayerName,VisitorPlayerPresence,Media Offset,Source Clip Name,Source Index,cCWins,cWWins,cDumps,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,Away Team Name,Graham,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Weber,Appert,Vines,Graham Comments,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Event 1,Event 2,Event 3,GameClockEnd,GameClockStart,Game Date,Home Team Name,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Time,NHL Clock Seconds,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Score Differential,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL Goalie Scored Against,NHL Goal Scorer,NHL GoalZone,NHL Home Team,NHL Penalty Type,NHL Penalty Duration,NHL Penalty Served By,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift Seconds,NHL Shift End,NHL Shift Start,NHL Shot Creates Rebound,NHL IsPenaltyShot,NHL IsShootout,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shots Against,NHL Shot Scoring Weight,NHL Shots For,NHL Shots Total,NHL Shot Type,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Quarter,X Result,Chance Type,GameClockDuration,GameClockInSecs,GameClockOut,GameClockOutSecs,GoodTeach,ImportClipType,Location,Meeting?,NonScoutedScore,OddManRush,Penalty Call,PKZCNextTime,Player1,Player2,Player3,Player4,Player5,Practice Drill,Primary Assist,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shot Type,System,Type,CWL,DZTime,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM 3,MPM -3,MPM 5,MPM -5,MPM -1d,NZTime,OZTime,PKZCNext,PKZC Origin,WWL,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI,Player Participation Defense,Player Participation Offense
1,"GM34 2019-03-02 Dartmouth at RPI P2, Game 001",Game,Even,,00:33:55.4690000,00:01:08.06,00:35:03.34,2,,,,,,,,,,,,,97591b77-2c05-41fc-aa1e-10603439ed9a,96c6e099-1ac4-4c75-babf-e8444933b53b,,0,0,0,0,0,0,,0,97591B77-2C05-41FC-AA1E-10603439ED9A,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.1010000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"GM34 2019-03-02 Dartmouth at RPI P2, TeamShift 001",TeamShift,Even,,00:00:11.3950000,00:01:08.06,00:01:19.30,2,,,,,20:00,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",91690465-c4bc-4fb0-ae63-4fb3df563644,a7394c90-e3a4-49d0-9494-0a6099be897f,,0,1200,0,0,0,1200,,0,91690465-C4BC-4FB0-AE63-4FB3DF563644,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.1010000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,19:48,1188,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory"
3,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 001",Shift_TOI,Even,,00:01:31.4580000,00:01:08.33,00:02:40.01,2,,,,,20:00,,,,,,04 Grant,"04 Grant, 19 Linden, 21 Wiffen, 23 Johnson, 31 Savory, 39 Lacka",18dcf58d-8228-4cdf-8519-ae9493f6b581,9f92724a-d0dc-498c-a8c8-ae8e4c0927a9,,0,1200,0,0,0,1200,,0,18DCF58D-8228-4CDF-8519-AE9493F6B581,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.5520000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,18:52,1132,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 19 Linden, 21 Wiffen, 23 Johnson, 31 Savory, 39 Lacka"
4,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 002",Shift_TOI,Even,,00:05:03.7200000,00:01:08.39,00:06:12.22,2,,,,,20:00,,,,,,31 Savory,"03 Samec, 23 Johnson, 31 Savory",cc57258d-df75-4101-8c86-904eacc7d2c0,6f962677-91e9-47e2-8cea-eac8e819d394,,0,1200,0,0,0,1200,,0,CC57258D-DF75-4101-8C86-904EACC7D2C0,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.6520000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,16:12,972,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 23 Johnson, 31 Savory"
5,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 003",Shift_TOI,Even,,00:01:22.9500000,00:01:08.44,00:02:31.41,2,,,,,20:00,,,,,,27 Bear,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",e6b6aefd-1d94-41eb-a40c-1f65a6565021,cfed02b5-e2a6-45f9-bc68-8f82615f74d1,,0,1200,0,0,0,1200,,0,E6B6AEFD-1D94-41EB-A40C-1F65A6565021,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.7350000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,19:01,1141,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory"
6,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 004",Shift_TOI,Even,,00:01:28.9720000,00:01:08.45,00:02:37.43,2,,,,,20:00,,,,,,26 Marrello,"04 Grant, 08 Gornall, 21 Wiffen, 23 Johnson, 26 Marrello, 31 Savory",bf75efbf-f9d1-426e-8074-462c6ce7af7a,c358b75e-e16c-4f54-a135-cbc9d9e664b1,,0,1200,0,0,0,1200,,0,BF75EFBF-F9D1-426E-8074-462C6CE7AF7A,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.7520000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,18:55,1135,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 23 Johnson, 26 Marrello, 31 Savory"
7,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 005",Shift_TOI,Even,,00:01:29.9070000,00:01:08.54,00:02:38.48,2,,,,,20:00,,,,,,08 Gornall,"04 Grant, 08 Gornall, 19 Linden, 21 Wiffen, 23 Johnson, 31 Savory",77c668b0-ef57-446c-872e-edb0f22ea494,0279a696-86f7-44bf-8918-b4791dd652a1,,0,1200,0,0,0,1200,,0,77C668B0-EF57-446C-872E-EDB0F22EA494,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.9020000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,18:54,1134,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 19 Linden, 21 Wiffen, 23 Johnson, 31 Savory"
8,"GM34 2019-03-02 Dartmouth at RPI P2, Shift_TOI 006",Shift_TOI,Even,,00:01:35.6790000,00:01:08.58,00:02:44.39,2,,,,,20:00,,,,,,21 Wiffen,"19 Linden, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka",9a4718a7-b435-42de-b812-5bb3380fcbe8,4e2cede4-fab9-484e-9910-9d478284ab57,,0,1200,0,0,0,1200,,0,9A4718A7-B435-42DE-B812-5BB3380FCBE8,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:08.9690000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,18:48,1128,,,,,0,,,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19 Linden, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory, 39 Lacka"
9,"GM34 2019-03-02 Dartmouth at RPI P2, SyncPoint 001",SyncPoint,Even,,00:00:02.0020000,00:01:09.07,00:01:11.07,2,,,,,20:00,,,,,,,,3a97be93-a121-40df-a070-f110b54da04f,bc725e0c-cc42-4e76-959b-847e677cb036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:01:09.1190000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"GM34 2019-03-02 Dartmouth at RPI P2, Faceoff 001",Faceoff,Even,nz,00:00:12.9800000,00:01:09.21,00:01:22.20,2,,,,,20:00,,win,center,,28 Graber,26 Marrello,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory",4d25f35f-7f5e-41cc-a995-40004d8b2f5c,f05c98e9-56ef-4347-b10f-75fa4efd9097,,0,1200,0,0,1,1200,,0,4D25F35F-7F5E-41CC-A995-40004D8B2F5C,1,0,0,0,EVEN,0,,,,,,,,,,,,,,,,,,00:01:09.3530000,GM34 2019-03-02 Dartmouth at RPI P2.mp4,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,0,,,,,,,,,,,1,1,,,,,,,backhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 26 Marrello, 27 Bear, 31 Savory"
