Time,Event,Poss
0.010208796,Defensive_zone,
0.01051331,Defensive_zone,
0.011157755,Defensive_zone,
0.011355324,Defensive_zone,
0.011694213,Defensive_zone,
0.013489236,Defensive_zone,
0.014492824,Defensive_zone,
0.015468981,Defensive_zone,
0.016395139,Defensive_zone,
0.018218287,Defensive_zone,
0.018857639,Defensive_zone,
0.020766088,Defensive_zone,
0.020978472,Defensive_zone,
0.021738426,Defensive_zone,
0.022378125,Defensive_zone,
0.024694329,Defensive_zone,
0.025023958,Defensive_zone,
0.025840046,Defensive_zone,
0.026555324,Defensive_zone,
0.002251505,Entry,
0.002781829,Entry,
0.003003241,Entry,
0.003223032,Entry,
0.004087963,Entry,
0.004434028,Entry,
0.005315394,Entry,
0.006658796,Entry,
0.007887037,Entry,
0.008208102,Entry,
0.008849421,Entry,
0.009123843,Entry,
0.011776968,Entry,
0.013650694,Entry,
0.013913657,Entry,
0.014179167,Entry,
0.014354977,Entry,
0.01585,Entry,
0.016519329,Entry,
0.018461574,Entry,
0.018959838,Entry,
0.020870833,Entry,
0.021140394,Entry,
0.021384144,Entry,
0.021620718,Entry,
0.022188079,Entry,
0.000581019,Faceoff,
0.001286227,Faceoff,
0.002550463,Faceoff,
0.004009491,Faceoff,
0.005859028,Faceoff,
0.006253588,Faceoff,
0.00781412,Faceoff,
0.008774884,Faceoff,
0.010196644,Faceoff,
0.010501273,Faceoff,
0.012919097,Faceoff,
0.013393634,Faceoff,
0.015364236,Faceoff,
0.016239468,Faceoff,
0.017709028,Faceoff,
0.018847106,Faceoff,
0.020370023,Faceoff,
0.02213206,Faceoff,
0.023059954,Faceoff,
0.024528472,Faceoff,
0.025722338,Faceoff,
0.026530671,Faceoff,
0.026911227,Faceoff,
0.002779861,Forecheck,
0.003220833,Forecheck,
0.003502083,Forecheck,
0.004086574,Forecheck,
0.004456713,Forecheck,
0.005211343,Forecheck,
0.006391435,Forecheck,
0.007943634,Forecheck,
0.009167361,Forecheck,
0.011044097,Forecheck,
0.011531944,Forecheck,
0.013645949,Forecheck,
0.015848611,Forecheck,
0.018953472,Forecheck,
0.020487963,Forecheck,
0.020907755,Forecheck,
0.02138044,Forecheck,
0.022180093,Forecheck,
0.024608218,Forecheck,
0.026973727,Forecheck,
0.009669097,Goalie_out,
0.001581019,Goalie_touch,
0.0050375,Goalie_touch,
0.008345718,Goalie_touch,
0.008994213,Goalie_touch,
0.009507755,Goalie_touch,
0.015778356,Goalie_touch,
0.02250463,Goalie_touch,
0.001845718,NZ_forecheck,
0.002113426,NZ_forecheck,
0.003242824,NZ_forecheck,
0.004214005,NZ_forecheck,
0.005190972,NZ_forecheck,
0.011228241,NZ_forecheck,
0.014352546,NZ_forecheck,
0.01544294,NZ_forecheck,
0.015620255,NZ_forecheck,
0.01572338,NZ_forecheck,
0.016342708,NZ_forecheck,
0.017897801,NZ_forecheck,
0.018093981,NZ_forecheck,
0.018175463,NZ_forecheck,
0.021321991,NZ_forecheck,
0.02259456,NZ_forecheck,
0.024863542,NZ_forecheck,
0.025735185,NZ_forecheck,
0.003149884,NZ_offense,
0.007884375,NZ_offense,
0.014286574,NZ_offense,
0.020457639,NZ_offense,
0.003058912,Offensive_zone,
0.005325116,Offensive_zone,
0.006690278,Offensive_zone,
0.011786111,Offensive_zone,
0.011832755,Offensive_zone,
0.012989468,Offensive_zone,
0.013918866,Offensive_zone,
0.014191435,Offensive_zone,
0.01653287,Offensive_zone,
0.020376389,Offensive_zone,
0.02162581,Offensive_zone,
0.002839583,Opponent_breakout,
0.00312581,Opponent_breakout,
0.003565741,Opponent_breakout,
0.004109722,Opponent_breakout,
0.004515741,Opponent_breakout,
0.005268519,Opponent_breakout,
0.005894097,Opponent_breakout,
0.006312731,Opponent_breakout,
0.006424537,Opponent_breakout,
0.007853472,Opponent_breakout,
0.00797963,Opponent_breakout,
0.008243287,Opponent_breakout,
0.00888912,Opponent_breakout,
0.009226736,Opponent_breakout,
0.013426968,Opponent_breakout,
0.013740509,Opponent_breakout,
0.014006829,Opponent_breakout,
0.01427581,Opponent_breakout,
0.014426852,Opponent_breakout,
0.016599421,Opponent_breakout,
0.017804398,Opponent_breakout,
0.019123727,Opponent_breakout,
0.020440509,Opponent_breakout,
