Time,Event,Poss
0.000850463,,RPI
0.001262963,,RPI
0.001683681,,RPI
0.002545255,,RPI
0.002921065,,RPI
0.003332639,,RPI
0.003923148,,RPI
0.004619444,,RPI
0.004690046,,RPI
0.004965972,,RPI
0.005409606,,RPI
0.005618403,,RPI
0.005809375,,RPI
0.00615787,,RPI
0.006367708,,RPI
0.006649074,,RPI
0.006797454,,RPI
0.006899421,,RPI
0.007014236,,RPI
0.007142245,,RPI
0.007285417,,RPI
0.007952083,,RPI
0.007979051,,RPI
0.00983125,,RPI
0.010190278,,RPI
0.010370023,,RPI
0.010464352,,RPI
0.010640625,,RPI
0.010755903,,RPI
0.012100694,,RPI
0.012373148,,RPI
0.012802546,,RPI
0.012898843,,RPI
0.015038657,,RPI
0.015393981,,RPI
0.015763426,,RPI
0.015837847,,RPI
0.016007755,,RPI
0.016170255,,RPI
0.016517014,,RPI
0.016899769,,RPI
0.016971991,,RPI
0.017396065,,RPI
0.019113773,,RPI
0.019564468,,RPI
0.019726042,,RPI
0.01991956,,RPI
0.020152315,,RPI
0.020349074,,RPI
0.020396181,,RPI
0.021275347,,RPI
0.022036343,,RPI
0.022534838,,RPI
0.023045718,,RPI
0.023570023,,RPI
0.023809375,,RPI
0.002156366,,Dartmouth
0.002505671,,Dartmouth
0.002840394,,Dartmouth
0.00322037,,Dartmouth
0.003672454,,Dartmouth
0.003992593,,Dartmouth
0.004472338,,Dartmouth
0.004634375,,Dartmouth
0.004744792,,Dartmouth
0.005015509,,Dartmouth
0.005421528,,Dartmouth
0.005676389,,Dartmouth
0.006128009,,Dartmouth
0.006195023,,Dartmouth
0.006497222,,Dartmouth
0.006736111,,Dartmouth
0.006973148,,Dartmouth
0.007060648,,Dartmouth
0.007164468,,Dartmouth
0.007384028,,Dartmouth
0.007897454,,Dartmouth
0.007967593,,Dartmouth
0.008013889,,Dartmouth
0.008511458,,Dartmouth
0.009714236,,Dartmouth
0.010325231,,Dartmouth
0.010396065,,Dartmouth
0.010589352,,Dartmouth
0.010718171,,Dartmouth
0.010890625,,Dartmouth
0.012145949,,Dartmouth
0.012306713,,Dartmouth
0.012759375,,Dartmouth
0.012846875,,Dartmouth
0.012916551,,Dartmouth
0.015140509,,Dartmouth
0.015613773,,Dartmouth
0.015832639,,Dartmouth
0.015861343,,Dartmouth
0.016125,,Dartmouth
0.016277315,,Dartmouth
0.016922801,,Dartmouth
0.017028125,,Dartmouth
0.017175463,,Dartmouth
0.0196,,Dartmouth
0.020117014,,Dartmouth
0.020267361,,Dartmouth
0.020363889,,Dartmouth
0.021185532,,Dartmouth
0.021666435,,Dartmouth
0.022142014,,Dartmouth
0.022373843,,Dartmouth
0.023081134,,Dartmouth
0.023650926,,Dartmouth
0.023962731,,Dartmouth
0.001757407,Shot_for,
0.001793981,Shot_for,
0.002071875,Shot_for,
0.002159375,Shot_for,
0.002983565,Shot_for,
0.003063657,Shot_for,
0.003216667,Shot_for,
0.003537616,Shot_for,
0.003553588,Shot_for,
0.003576505,Shot_for,
0.003664005,Shot_for,
0.005980787,Shot_for,
0.006062847,Shot_for,
0.006178241,Shot_for,
0.010575579,Shot_for,
0.010602546,Shot_for,
0.017140741,Shot_for,
0.01756956,Shot_for,
0.017635301,Shot_for,
0.017658449,Shot_for,
0.018958449,Shot_for,
0.020462847,Shot_for,
0.020528009,Shot_for,
0.021419792,Shot_for,
0.021615625,Shot_for,
0.023935185,Shot_for,
0.024360532,Shot_for,
0.003316204,Shot_against,
0.004534028,Shot_against,
0.004604861,Shot_against,
0.004957292,Shot_against,
0.005620718,Shot_against,
0.006625,Shot_against,
0.006989005,Shot_against,
0.007078241,Shot_against,
0.007192593,Shot_against,
0.007448727,Shot_against,
0.00808287,Shot_against,
0.008572338,Shot_against,
0.009715741,Shot_against,
0.009818634,Shot_against,
0.012359838,Shot_against,
0.012368866,Shot_against,
0.012924306,Shot_against,
0.015297917,Shot_against,
0.016360995,Shot_against,
0.016375347,Shot_against,
0.021710417,Shot_against,
0.021832176,Shot_against,
0.02194838,Shot_against,
0.022498727,Shot_against,
0.002827431,Giveaway,
0.003982523,Giveaway,
0.006830671,Giveaway,
0.00796794,Giveaway,
0.008023843,Giveaway,
0.009775347,Giveaway,
0.010696412,Giveaway,
0.019566782,Giveaway,
0.020221412,Giveaway,
0.020327546,Giveaway,
0.001382292,Takeaway,
0.001819792,Takeaway,
0.002087963,Takeaway,
0.002525694,Takeaway,
0.002851736,Takeaway,
0.002885069,Takeaway,
0.003721412,Takeaway,
0.005986343,Takeaway,
0.006784606,Takeaway,
0.011025463,Takeaway,
0.015154167,Takeaway,
0.015973727,Takeaway,
0.019703241,Takeaway,
0.021982523,Takeaway,
0.001264931,Breakout,
0.003384722,Breakout,
0.00394919,Breakout,
0.004682755,Breakout,
0.004977083,Breakout,
0.005823148,Breakout,
0.006405093,Breakout,
0.006690856,Breakout,
0.006809144,Breakout,
0.006903588,Breakout,
0.007340856,Breakout,
0.007990856,Breakout,
0.009879051,Breakout,
0.010478009,Breakout,
0.012806829,Breakout,
0.015572454,Breakout,
0.015778819,Breakout,
0.016140046,Breakout,
0.016458333,Breakout,
0.016531134,Breakout,
0.016962616,Breakout,
0.017366667,Breakout,
0.019715046,Breakout,
0.022098264,Breakout,
0.022314815,Breakout,
0.023033796,Breakout,
0.023565278,Breakout,
0.023765741,Breakout,
0.00326956,Defensive_zone,
0.004020602,Defensive_zone,
0.004482407,Defensive_zone,
0.004925694,Defensive_zone,
0.005175579,Defensive_zone,
0.005709144,Defensive_zone,
0.006541204,Defensive_zone,
0.006763194,Defensive_zone,
0.006950347,Defensive_zone,
0.007410417,Defensive_zone,
0.00803831,Defensive_zone,
0.009682523,Defensive_zone,
0.012295949,Defensive_zone,
0.012761227,Defensive_zone,
0.012897106,Defensive_zone,
0.015231713,Defensive_zone,
0.016342708,Defensive_zone,
0.01688831,Defensive_zone,
0.019678935,Defensive_zone,
0.021679977,Defensive_zone,
0.022442824,Defensive_zone,
0.02320081,Defensive_zone,
0.000920718,Entry,
0.001300231,Entry,
0.002923495,Entry,
0.003419097,Entry,
0.00592662,Entry,
0.006439815,Entry,
0.010232986,Entry,
0.010509375,Entry,
0.010803935,Entry,
0.010931944,Entry,
0.012098727,Entry,
0.015081713,Entry,
0.016000347,Entry,
0.01617338,Entry,
0.016545718,Entry,
0.016993403,Entry,
0.017098958,Entry,
0.017387963,Entry,
0.019739815,Entry,
0.020178241,Entry,
0.020315394,Entry,
0.020409259,Entry,
0.020677778,Entry,
0.02378912,Entry,
0.000823148,Faceoff,
0.001227546,Faceoff,
0.002470833,Faceoff,
0.004455324,Faceoff,
0.007870023,Faceoff,
0.008487037,Faceoff,
0.009669792,Faceoff,
0.010166667,Faceoff,
0.01207338,Faceoff,
0.012724884,Faceoff,
0.015003819,Faceoff,
0.016845949,Faceoff,
0.018934375,Faceoff,
0.019526273,Faceoff,
0.021148148,Faceoff,
0.022977199,Faceoff,
0.02433125,Faceoff,
0.000918287,Forecheck,
0.001296759,Forecheck,
0.003416204,Forecheck,
0.004734028,Forecheck,
0.005006366,Forecheck,
0.006418403,Forecheck,
0.010294329,Forecheck,
0.010352315,Forecheck,
0.010790162,Forecheck,
0.010929167,Forecheck,
0.012097222,Forecheck,
0.015062037,Forecheck,
0.015823611,Forecheck,
0.015998611,Forecheck,
0.016170486,Forecheck,
0.016991088,Forecheck,
0.0191375,Forecheck,
0.020176505,Forecheck,
0.020238426,Forecheck,
0.020674653,Forecheck,
0.02306169,Forecheck,
0.023590278,Forecheck,
0.023787153,Forecheck,
0.023949769,Forecheck,
0.003312963,Goalie_touch,
0.007296296,Goalie_touch,
0.012270949,Goalie_touch,
0.012862847,Goalie_touch,
0.016485532,Goalie_touch,
0.022169329,Goalie_touch,
0.003762963,NZ_forecheck,
0.005653241,NZ_forecheck,
0.006715278,NZ_forecheck,
0.006927778,NZ_forecheck,
0.007355324,NZ_forecheck,
0.007882755,NZ_forecheck,
0.008499537,NZ_forecheck,
0.010236227,NZ_forecheck,
0.010303009,NZ_forecheck,
0.012212616,NZ_forecheck,
0.015591435,NZ_forecheck,
0.015793519,NZ_forecheck,
0.016461343,NZ_forecheck,
0.022124537,NZ_forecheck,
0.022329167,NZ_forecheck,
0.000849421,NZ_offense,
0.002896181,NZ_offense,
0.00585787,NZ_offense,
0.010177778,NZ_offense,
0.010629514,NZ_offense,
0.010759259,NZ_offense,
0.010896759,NZ_offense,
0.015035648,NZ_offense,
0.020120023,NZ_offense,
0.020388657,NZ_offense,
0.020595949,NZ_offense,
0.001371296,Offensive_zone,
0.002536574,Offensive_zone,
0.002941435,Offensive_zone,
0.003472685,Offensive_zone,
0.005941088,Offensive_zone,
0.01051412,Offensive_zone,
0.017108449,Offensive_zone,
0.017397569,Offensive_zone,
0.018951968,Offensive_zone,
0.019562616,Offensive_zone,
0.019784606,Offensive_zone,
0.02020081,Offensive_zone,
0.020423611,Offensive_zone,
0.021217477,Offensive_zone,
0.023880556,Offensive_zone,
0.002871412,Opponent_breakout,
0.003232407,Opponent_breakout,
0.006229977,Opponent_breakout,
0.006496759,Opponent_breakout,
0.010406481,Opponent_breakout,
0.010882292,Opponent_breakout,
0.015168403,Opponent_breakout,
0.01596169,Opponent_breakout,
0.016080787,Opponent_breakout,
0.016279167,Opponent_breakout,
0.017040856,Opponent_breakout,
0.017227894,Opponent_breakout,
0.019078125,Opponent_breakout,
0.019585069,Opponent_breakout,
0.020104977,Opponent_breakout,
0.020279167,Opponent_breakout,
0.020342245,Opponent_breakout,
0.021638773,Opponent_breakout,
0.003257523,Opponent_entry,
0.003869329,Opponent_entry,
0.00399456,Opponent_entry,
0.004806713,Opponent_entry,
0.005110764,Opponent_entry,
0.005696296,Opponent_entry,
0.006262847,Opponent_entry,
0.006521528,Opponent_entry,
0.006751157,Opponent_entry,
0.006844329,Opponent_entry,
0.006945023,Opponent_entry,
0.007395949,Opponent_entry,
0.007895718,Opponent_entry,
0.008033912,Opponent_entry,
0.00852037,Opponent_entry,
0.01071956,Opponent_entry,
0.012268866,Opponent_entry,
0.012840278,Opponent_entry,
0.015191088,Opponent_entry,
0.015699653,Opponent_entry,
0.016313773,Opponent_entry,
0.016463773,Opponent_entry,
0.017248727,Opponent_entry,
0.01962963,Opponent_entry,
0.021668866,Opponent_entry,
0.022147338,Opponent_entry,
0.022375231,Opponent_entry,
0.02316088,Opponent_entry,
0.023706134,Opponent_entry,
0.023984375,Opponent_entry,
0.00386713,Opponent_forecheck,
0.004798495,Opponent_forecheck,
0.005108102,Opponent_forecheck,
0.006255787,Opponent_forecheck,
0.006843056,Opponent_forecheck,
0.007894444,Opponent_forecheck,
0.008519097,Opponent_forecheck,
0.010422338,Opponent_forecheck,
0.012252199,Opponent_forecheck,
0.01283831,Opponent_forecheck,
0.015698032,Opponent_forecheck,
0.01611331,Opponent_forecheck,
0.016312269,Opponent_forecheck,
0.016461806,Opponent_forecheck,
0.017247106,Opponent_forecheck,
0.019623843,Opponent_forecheck,
0.022145602,Opponent_forecheck,
0.023154051,Opponent_forecheck,
0.023704051,Opponent_forecheck,
0.023982407,Opponent_forecheck,
0.004028009,Penalty,
0.022526273,Penalty,
0.004439583,Penalty_kill,
0.022965856,Penalty_kill,
0.004676505,Zone_clear,
0.004953819,Zone_clear,
0.005810532,Zone_clear,
0.023002546,Zone_clear,
0.023546412,Zone_clear,
