Time,Event,Poss
0.030152662,Faceoff,
0.031227083,Faceoff,
0.001649306,Forecheck,
0.003038657,Forecheck,
0.003809375,Forecheck,
0.022885069,Forecheck,
0.023923843,Forecheck,
0.024876273,Forecheck,
0.025168171,Forecheck,
0.025722917,Forecheck,
0.026679051,Forecheck,
0.0274,Forecheck,
0.029300231,Forecheck,
0.030314815,Forecheck,
0.029109491,Goalie_out,
0.031206713,Goalie_out,
0.001161343,Goalie_touch,
0.014375463,Goalie_touch,
0.014578125,Goalie_touch,
0.015480093,Goalie_touch,
0.018254861,Goalie_touch,
0.018787153,Goalie_touch,
0.024749421,Goalie_touch,
0.025027894,Goalie_touch,
0.000418981,NZ_forecheck,
0.00223912,NZ_forecheck,
0.012111111,NZ_forecheck,
0.013241319,NZ_forecheck,
0.014283565,NZ_forecheck,
0.014528472,NZ_forecheck,
0.014769329,NZ_forecheck,
0.015408449,NZ_forecheck,
0.015768287,NZ_forecheck,
0.01699213,NZ_forecheck,
0.01756331,NZ_forecheck,
0.017988194,NZ_forecheck,
0.021968287,NZ_forecheck,
0.024850926,NZ_forecheck,
0.026203819,NZ_forecheck,
0.028604167,NZ_forecheck,
0.028938542,NZ_forecheck,
0.029548843,NZ_forecheck,
0.029728241,NZ_forecheck,
0.030291088,NZ_forecheck,
0.030440625,NZ_forecheck,
0.003752894,NZ_offense,
0.016971875,NZ_offense,
0.018020833,NZ_offense,
0.023900579,NZ_offense,
0.003212037,Offensive_zone,
0.01232037,Offensive_zone,
0.012989699,Offensive_zone,
0.013686111,Offensive_zone,
0.015930324,Offensive_zone,
0.01809537,Offensive_zone,
0.018564815,Offensive_zone,
0.021104861,Offensive_zone,
0.02295625,Offensive_zone,
0.023779514,Offensive_zone,
0.024541782,Offensive_zone,
0.025767245,Offensive_zone,
0.026227315,Offensive_zone,
0.028003819,Offensive_zone,
0.03017419,Offensive_zone,
0.031256134,Offensive_zone,
0.001739468,Opponent_breakout,
0.003300347,Opponent_breakout,
0.00367581,Opponent_breakout,
0.011984028,Opponent_breakout,
0.012852546,Opponent_breakout,
0.013080208,Opponent_breakout,
0.014167708,Opponent_breakout,
0.01523588,Opponent_breakout,
0.016948148,Opponent_breakout,
0.018209375,Opponent_breakout,
0.018742593,Opponent_breakout,
0.024032755,Opponent_breakout,
0.02441088,Opponent_breakout,
0.024716319,Opponent_breakout,
0.024943287,Opponent_breakout,
0.025186458,Opponent_breakout,
0.025973611,Opponent_breakout,
0.026460648,Opponent_breakout,
0.026805671,Opponent_breakout,
0.02743125,Opponent_breakout,
0.028464468,Opponent_breakout,
0.029365741,Opponent_breakout,
0.030234144,Opponent_breakout,
0.030376389,Opponent_breakout,
0.000538542,Opponent_entry,
0.001771181,Opponent_entry,
0.002327894,Opponent_entry,
0.003348958,Opponent_entry,
0.003741782,Opponent_entry,
0.012025579,Opponent_entry,
0.012214005,Opponent_entry,
0.012905208,Opponent_entry,
0.013115162,Opponent_entry,
0.01337419,Opponent_entry,
0.014193634,Opponent_entry,
0.014377546,Opponent_entry,
0.014552778,Opponent_entry,
0.014805324,Opponent_entry,
0.015269097,Opponent_entry,
0.015486921,Opponent_entry,
0.015826736,Opponent_entry,
0.016996181,Opponent_entry,
0.017644676,Opponent_entry,
0.018231829,Opponent_entry,
0.01878912,Opponent_entry,
0.022029745,Opponent_entry,
0.024751273,Opponent_entry,
0.024982639,Opponent_entry,
0.026008333,Opponent_entry,
0.026474884,Opponent_entry,
0.026945602,Opponent_entry,
0.027560185,Opponent_entry,
0.028510417,Opponent_entry,
0.028634606,Opponent_entry,
0.02899919,Opponent_entry,
0.029588426,Opponent_entry,
0.030419329,Opponent_entry,
0.030521759,Opponent_entry,
