Time,Event,Poss
0.0071331,Shot_against,
0.00952662,Shot_against,
0.00963542,Shot_against,
0.00965741,Shot_against,
0.01075579,Shot_against,
0.01103588,Shot_against,
0.01105671,Shot_against,
0.01178819,Shot_against,
0.01307292,Shot_against,
0.01469097,Shot_against,
0.01508796,Shot_against,
0.01519907,Shot_against,
0.01535185,Shot_against,
0.01544444,Shot_against,
0.01557986,Shot_against,
0.0160787,Shot_against,
0.01614005,Shot_against,
0.004297801,Giveaway,
0.004380093,Giveaway,
0.004666204,Giveaway,
0.004908681,Giveaway,
0.005664236,Giveaway,
0.011032523,Giveaway,
0.014481134,Giveaway,
0.015156597,Giveaway,
0.002002894,Takeaway,
0.00368588,Takeaway,
0.004623843,Takeaway,
0.004947106,Takeaway,
0.00575463,Takeaway,
0.007293866,Takeaway,
0.008578588,Takeaway,
0.010651736,Takeaway,
0.01155162,Takeaway,
0.011682292,Takeaway,
0.011935648,Takeaway,
0.012373148,Takeaway,
0.014633333,Takeaway,
0.018357407,Takeaway,
0.020037153,Takeaway,
0.020209606,Takeaway,
0.020422569,Takeaway,
0.001521875,Breakout,
0.001703935,Breakout,
0.001928241,Breakout,
0.002192245,Breakout,
0.003594792,Breakout,
0.004217824,Breakout,
0.004644907,Breakout,
0.004887037,Breakout,
0.004957755,Breakout,
0.005696412,Breakout,
0.007316898,Breakout,
0.008535532,Breakout,
0.00943912,Breakout,
0.009682755,Breakout,
0.010237847,Breakout,
0.010431944,Breakout,
0.010861343,Breakout,
0.011542014,Breakout,
0.011834606,Breakout,
0.011973495,Breakout,
0.012156829,Breakout,
0.014460764,Breakout,
0.015591319,Breakout,
0.016264815,Breakout,
0.01642581,Breakout,
0.016934144,Breakout,
0.019294444,Breakout,
0.019901157,Breakout,
0.02192338,Breakout,
0.022559838,Breakout,
0.022998727,Breakout,
0.023800579,Breakout,
0.002084954,Defensive Zone,
0.003096181,Defensive Zone,
0.003496875,Defensive Zone,
0.004356713,Defensive Zone,
0.00516331,Defensive Zone,
0.005615278,Defensive Zone,
0.006447917,Defensive Zone,
0.007042593,Defensive Zone,
0.009311343,Defensive Zone,
0.00950544,Defensive Zone,
0.010164815,Defensive Zone,
0.010723727,Defensive Zone,
0.011487269,Defensive Zone,
0.011754514,Defensive Zone,
0.011921528,Defensive Zone,
0.01306956,Defensive Zone,
0.01467037,Defensive Zone,
0.01508125,Defensive Zone,
0.016011574,Defensive Zone,
0.001782986,Entry,
0.002007639,Entry,
0.002224653,Entry,
0.003628356,Entry,
0.003929745,Entry,
0.004717014,Entry,
0.00572037,Entry,
0.00859375,Entry,
0.009740278,Entry,
0.010270139,Entry,
0.010455671,Entry,
0.010616898,Entry,
0.011567245,Entry,
0.012015162,Entry,
0.012187963,Entry,
0.012664583,Entry,
0.014560301,Entry,
0.015629861,Entry,
0.016308218,Entry,
0.016450579,Entry,
0.016753125,Entry,
0.018303125,Entry,
0.019109606,Entry,
0.019376042,Entry,
0.019959491,Entry,
0.021718866,Entry,
0.021956829,Entry,
0.022653588,Entry,
0.023059838,Entry,
0.023940625,Entry,
0.001021759,Faceoff,
0.001392014,Faceoff,
0.002962731,Faceoff,
0.005602199,Faceoff,
0.00625,Faceoff,
0.00703831,Faceoff,
0.008416898,Faceoff,
0.009203935,Faceoff,
0.010155093,Faceoff,
0.011469444,Faceoff,
0.014391898,Faceoff,
0.015058565,Faceoff,
0.018153241,Faceoff,
0.018951505,Faceoff,
0.02098669,Faceoff,
0.021636458,Faceoff,
0.022454051,Faceoff,
0.022907986,Faceoff,
0.023314352,Faceoff,
0.00221713,Forecheck,
0.003624306,Forecheck,
0.003975579,Forecheck,
0.004715046,Forecheck,
0.00571794,Forecheck,
0.005826968,Forecheck,
0.008591898,Forecheck,
0.010261343,Forecheck,
0.010615162,Forecheck,
0.012007407,Forecheck,
0.012180787,Forecheck,
0.012656597,Forecheck,
0.014552315,Forecheck,
0.015780556,Forecheck,
0.01629919,Forecheck,
0.016447801,Forecheck,
0.016749884,Forecheck,
0.018299884,Forecheck,
0.019099074,Forecheck,
0.019367824,Forecheck,
0.019956597,Forecheck,
0.021715278,Forecheck,
0.023057639,Forecheck,
0.023927083,Forecheck,
0.001857639,Goalie_touch,
0.004208218,Goalie_touch,
0.005895949,Goalie_touch,
0.01036331,Goalie_touch,
0.010778241,Goalie_touch,
0.011070139,Goalie_touch,
0.019252083,Goalie_touch,
0.019876968,Goalie_touch,
0.022525,Goalie_touch,
0.022975347,Goalie_touch,
0.023773958,Goalie_touch,
0.024022685,Goalie_touch,
0.001043056,NZ_forecheck,
0.001534722,NZ_forecheck,
0.001794792,NZ_forecheck,
0.001939352,NZ_forecheck,
0.003011111,NZ_forecheck,
0.003334144,NZ_forecheck,
0.003949421,NZ_forecheck,
0.004079282,NZ_forecheck,
0.004238773,NZ_forecheck,
0.00491412,NZ_forecheck,
0.004971528,NZ_forecheck,
0.006266088,NZ_forecheck,
0.008432523,NZ_forecheck,
0.009254167,NZ_forecheck,
0.009450926,NZ_forecheck,
0.010883912,NZ_forecheck,
0.011868403,NZ_forecheck,
0.0120625,NZ_forecheck,
0.012674306,NZ_forecheck,
0.014504051,NZ_forecheck,
0.001730903,NZ_offense,
0.003894792,NZ_offense,
0.004700579,NZ_offense,
0.010571296,NZ_offense,
0.012595023,NZ_offense,
0.012965972,NZ_offense,
0.014526736,NZ_offense,
0.016690509,NZ_offense,
0.018206944,NZ_offense,
0.019033218,NZ_offense,
0.021657639,NZ_offense,
0.002271296,Offensive_zone,
0.003683796,Offensive_zone,
0.005752662,Offensive_zone,
0.010464931,Offensive_zone,
0.011580556,Offensive_zone,
0.012366319,Offensive_zone,
0.015640046,Offensive_zone,
0.018349653,Offensive_zone,
0.018964931,Offensive_zone,
0.019460301,Offensive_zone,
0.020035185,Offensive_zone,
0.021962153,Offensive_zone,
0.023334606,Offensive_zone,
0.001426852,Opponent_breakout,
0.00204213,Opponent_breakout,
0.003879977,Opponent_breakout,
0.004023032,Opponent_breakout,
0.00477338,Opponent_breakout,
0.005856713,Opponent_breakout,
0.008774884,Opponent_breakout,
0.010336458,Opponent_breakout,
0.010538889,Opponent_breakout,
0.010695833,Opponent_breakout,
0.011725116,Opponent_breakout,
0.01258287,Opponent_breakout,
0.012860301,Opponent_breakout,
0.014655324,Opponent_breakout,
0.015860069,Opponent_breakout,
0.01634838,Opponent_breakout,
0.016667593,Opponent_breakout,
0.016796875,Opponent_breakout,
0.01819838,Opponent_breakout,
0.019193287,Opponent_breakout,
0.019808449,Opponent_breakout,
0.02053912,Opponent_breakout,
0.021025463,Opponent_breakout,
0.021806134,Opponent_breakout,
0.022490856,Opponent_breakout,
0.023693519,Opponent_breakout,
0.023984028,Opponent_breakout,
0.001099537,Opponent_entry,
0.001459028,Opponent_entry,
0.001591551,Opponent_entry,
0.001845023,Opponent_entry,
0.001972338,Opponent_entry,
0.002074653,Opponent_entry,
0.003055903,Opponent_entry,
0.003381829,Opponent_entry,
0.004066319,Opponent_entry,
0.004194097,Opponent_entry,
0.004265162,Opponent_entry,
0.004803588,Opponent_entry,
0.004934144,Opponent_entry,
0.005026968,Opponent_entry,
0.005881829,Opponent_entry,
0.0063375,Opponent_entry,
0.007350926,Opponent_entry,
0.008443403,Opponent_entry,
0.008812037,Opponent_entry,
0.009287847,Opponent_entry,
0.009483912,Opponent_entry,
0.010370486,Opponent_entry,
0.010718403,Opponent_entry,
0.010939815,Opponent_entry,
0.011749653,Opponent_entry,
0.011880671,Opponent_entry,
0.012118866,Opponent_entry,
0.012955324,Opponent_entry,
0.014506713,Opponent_entry,
0.014666088,Opponent_entry,
0.015944097,Opponent_entry,
0.016395255,Opponent_entry,
0.016857639,Opponent_entry,
0.020570949,Opponent_entry,
0.021842593,Opponent_entry,
0.001092477,Opponent_forecheck,
0.001452662,Opponent_forecheck,
0.001590394,Opponent_forecheck,
0.001843634,Opponent_forecheck,
0.003049421,Opponent_forecheck,
0.003418634,Opponent_forecheck,
0.004193056,Opponent_forecheck,
0.004263773,Opponent_forecheck,
0.004830208,Opponent_forecheck,
0.005025347,Opponent_forecheck,
0.005880324,Opponent_forecheck,
0.006335185,Opponent_forecheck,
0.007363542,Opponent_forecheck,
0.008441204,Opponent_forecheck,
0.008808565,Opponent_forecheck,
0.009286111,Opponent_forecheck,
0.010353241,Opponent_forecheck,
0.010932639,Opponent_forecheck,
0.012107986,Opponent_forecheck,
0.013021991,Opponent_forecheck,
0.015941782,Opponent_forecheck,
0.016854977,Opponent_forecheck,
0.021840856,Opponent_forecheck,
0.017008565,Penalty,
0.022048843,Penalty,
0.018141551,Power_play,
0.02243588,Power_play,
