Time,Event,Poss
0.000624074,,RPI
0.002085532,,RPI
0.002893866,,RPI
0.003221065,,RPI
0.003591551,,RPI
0.003789352,,RPI
0.004737616,,RPI
0.004919444,,RPI
0.00512963,,RPI
0.005502083,,RPI
0.006021528,,RPI
0.00615,,RPI
0.007074421,,RPI
0.007952662,,RPI
0.008416782,,RPI
0.008693287,,RPI
0.009016435,,RPI
0.009970833,,RPI
0.010235301,,RPI
0.010774537,,RPI
0.011180208,,RPI
0.011568171,,RPI
0.011834144,,RPI
0.011991667,,RPI
0.013407639,,RPI
0.013662963,,RPI
0.014031134,,RPI
0.014691435,,RPI
0.014932292,,RPI
0.016160764,,RPI
0.016538773,,RPI
0.016691319,,RPI
0.01750162,,RPI
0.017871065,,RPI
0.018022106,,RPI
0.018847917,,RPI
0.019043519,,RPI
0.019218519,,RPI
0.019495255,,RPI
0.02051088,,RPI
0.020776505,,RPI
0.000700347,,Colgate
0.001140046,,Colgate
0.002443981,,Colgate
0.003184954,,Colgate
0.003299769,,Colgate
0.003729514,,Colgate
0.004715509,,Colgate
0.004863657,,Colgate
0.004943981,,Colgate
0.00548669,,Colgate
0.005873727,,Colgate
0.006057755,,Colgate
0.007190972,,Colgate
0.008021644,,Colgate
0.008461343,,Colgate
0.008784606,,Colgate
0.009061806,,Colgate
0.010155324,,Colgate
0.010619097,,Colgate
0.010791551,,Colgate
0.011461806,,Colgate
0.01169537,,Colgate
0.011890394,,Colgate
0.012169444,,Colgate
0.013462269,,Colgate
0.01365081,,Colgate
0.013796991,,Colgate
0.01420544,,Colgate
0.014814931,,Colgate
0.015081829,,Colgate
0.015995833,,Colgate
0.016463889,,Colgate
0.016611921,,Colgate
0.016724421,,Colgate
0.017141435,,Colgate
0.017916319,,Colgate
0.018290162,,Colgate
0.019005208,,Colgate
0.019155671,,Colgate
0.01945706,,Colgate
0.019806019,,Colgate
0.020730208,,Colgate
0.002129051,Shot_for,
0.002957523,Shot_for,
0.003691782,Shot_for,
0.003933912,Shot_for,
0.004364005,Shot_for,
0.004386111,Shot_for,
0.005309491,Shot_for,
0.005554282,Shot_for,
0.006245255,Shot_for,
0.007106366,Shot_for,
0.010112153,Shot_for,
0.011250694,Shot_for,
0.011376042,Shot_for,
0.01166169,Shot_for,
0.016270949,Shot_for,
0.016386111,Shot_for,
0.018039352,Shot_for,
0.019258218,Shot_for,
0.019523611,Shot_for,
0.020601736,Shot_for,
0.000779051,Shot_against,
0.001139005,Shot_against,
0.001591782,Shot_against,
0.005930208,Shot_against,
0.0083875,Shot_against,
0.00865544,Shot_against,
0.009066204,Shot_against,
0.009265046,Shot_against,
0.009925116,Shot_against,
0.010653125,Shot_against,
0.011028356,Shot_against,
0.011116551,Shot_against,
0.011532639,Shot_against,
0.012437153,Shot_against,
0.014220602,Shot_against,
0.014603241,Shot_against,
0.017192477,Shot_against,
0.018386921,Shot_against,
0.000684144,Giveaway,
0.004693056,Giveaway,
0.005152083,Giveaway,
0.005860995,Giveaway,
0.006047454,Giveaway,
0.014935995,Giveaway,
0.018235764,Giveaway,
0.000665394,Takeaway,
0.002355208,Takeaway,
0.002921644,Takeaway,
0.003194444,Takeaway,
0.003209954,Takeaway,
0.003452083,Takeaway,
0.004875579,Takeaway,
0.005339468,Takeaway,
0.005478819,Takeaway,
0.005559838,Takeaway,
0.011809491,Takeaway,
0.019480787,Takeaway,
0.020615741,Takeaway,
0.001580556,Breakout,
0.00205,Breakout,
0.00519838,Breakout,
0.005986111,Breakout,
0.006163773,Breakout,
0.007477315,Breakout,
0.007965856,Breakout,
0.008407523,Breakout,
0.008686111,Breakout,
0.009402662,Breakout,
0.009948611,Breakout,
0.010261343,Breakout,
0.010759028,Breakout,
0.011169097,Breakout,
0.011552315,Breakout,
0.011831481,Breakout,
0.01200706,Breakout,
0.013414468,Breakout,
0.013650926,Breakout,
0.014032292,Breakout,
0.014691667,Breakout,
0.014994676,Breakout,
0.016151273,Breakout,
0.016530208,Breakout,
0.016681597,Breakout,
0.017674653,Breakout,
0.018879051,Breakout,
0.01936412,Breakout,
0.019922338,Breakout,
0.000747454,Defensive_zone,
0.00110162,Defensive_zone,
0.001517593,Defensive_zone,
0.005892593,Defensive_zone,
0.007271644,Defensive_zone,
0.008142361,Defensive_zone,
0.008555671,Defensive_zone,
0.008916088,Defensive_zone,
0.009891088,Defensive_zone,
0.010573264,Defensive_zone,
0.011041667,Defensive_zone,
0.011497454,Defensive_zone,
0.011705903,Defensive_zone,
0.012377778,Defensive_zone,
0.013579514,Defensive_zone,
0.014193866,Defensive_zone,
0.014595139,Defensive_zone,
0.016626505,Defensive_zone,
0.017157292,Defensive_zone,
0.018348264,Defensive_zone,
0.018867824,Defensive_zone,
0.019873148,Defensive_zone,
0.020694676,Defensive_zone,
0.000649884,Entry,
0.001621528,Entry,
0.002073727,Entry,
0.002303472,Entry,
0.002825694,Entry,
0.002887963,Entry,
0.00328912,Entry,
0.003629051,Entry,
0.003786921,Entry,
0.004807986,Entry,
0.00526956,Entry,
0.006033796,Entry,
0.006204051,Entry,
0.009992477,Entry,
0.010294676,Entry,
0.011209028,Entry,
0.011324421,Entry,
0.011577083,Entry,
0.011857639,Entry,
0.012027662,Entry,
0.013669213,Entry,
0.014055208,Entry,
