Time,Event,Poss
0.00055498,,RPI
0.00068727,,RPI
0.00098866,,RPI
0.00105648,,RPI
0.00120648,,RPI
0.00184132,,RPI
0.00201713,,RPI
0.00225718,,RPI
0.00297859,,RPI
0.00347199,,RPI
0.00435185,,RPI
0.00457315,,RPI
0.00493056,,RPI
0.00623252,,RPI
0.0063331,,RPI
0.0083794,,RPI
0.00859005,,RPI
0.00889965,,RPI
0.00946921,,RPI
0.0099787,,RPI
0.0101963,,RPI
0.01031308,,RPI
0.01040637,,RPI
0.01047431,,RPI
0.01058345,,RPI
0.01238611,,RPI
0.01255938,,RPI
0.01355336,,RPI
0.0138331,,RPI
0.01399699,,RPI
0.0141125,,RPI
0.01440938,,RPI
0.01633333,,RPI
0.01754016,,RPI
0.01764375,,RPI
0.01824016,,RPI
0.01838148,,RPI
0.0185228,,RPI
0.01859907,,RPI
0.01891424,,RPI
0.01923669,,RPI
0.01948438,,RPI
0.01962222,,RPI
0.02008229,,RPI
0.02128692,,RPI
0.02186644,,RPI
0.02206076,,RPI
0.02215231,,RPI
0.02251713,,RPI
0.02296262,,RPI
0.02311366,,RPI
0.02325498,,RPI
0.02341713,,RPI
0.02362407,,RPI
0.02439734,,RPI
0.02471458,,RPI
0.02537025,,RPI
0.02587014,,RPI
0.02595081,,RPI
0.00060313,,Qpac
0.00073981,,Qpac
0.00103414,,Qpac
0.0010772,,Qpac
0.00156192,,Qpac
0.00186875,,Qpac
0.00217824,,Qpac
0.00239873,,Qpac
0.00342789,,Qpac
0.00449491,,Qpac
0.00485162,,Qpac
0.00500463,,Qpac
0.00628623,,Qpac
0.00704178,,Qpac
0.00852106,,Qpac
0.00876644,,Qpac
0.00897373,,Qpac
0.00938785,,Qpac
0.00950278,,Qpac
0.00991192,,Qpac
0.01011887,,Qpac
0.01024676,,Qpac
0.01033819,,Qpac
0.0104338,,Qpac
0.01052188,,Qpac
0.01249375,,Qpac
0.01270799,,Qpac
0.01324259,,Qpac
0.01370741,,Qpac
0.01395845,,Qpac
0.01402118,,Qpac
0.01430775,,Qpac
0.01444595,,Qpac
0.0156941,,Qpac
0.01675301,,Qpac
0.01733113,,Qpac
0.01758067,,Qpac
0.01773519,,Qpac
0.01827581,,Qpac
0.01845139,,Qpac
0.0185419,,Qpac
0.01862778,,Qpac
0.01925926,,Qpac
0.01949016,,Qpac
0.01984132,,Qpac
0.02125093,,Qpac
0.02164826,,Qpac
0.02197986,,Qpac
0.02208877,,Qpac
0.02241979,,Qpac
0.0228294,,Qpac
0.02299132,,Qpac
0.02314167,,Qpac
0.02334699,,Qpac
0.0235588,,Qpac
0.02444479,,Qpac
0.02474537,,Qpac
0.02542986,,Qpac
0.02583877,,Qpac
0.02590648,,Qpac
0.00235995,Shot_for,
0.00369907,Shot_for,
0.00382407,Shot_for,
0.01049884,Shot_for,
0.01158912,Shot_for,
0.0125463,Shot_for,
0.01846296,Shot_for,
0.0190081,Shot_for,
0.01951736,Shot_for,
0.02015278,Shot_for,
0.02031829,Shot_for,
0.02198148,Shot_for,
0.02199769,Shot_for,
0.02361458,Shot_for,
0.00211343,Shot_against,
0.00214699,Shot_against,
0.00441204,Shot_against,
0.00445602,Shot_against,
0.00516551,Shot_against,
0.00521991,Shot_against,
0.00562847,Shot_against,
0.00645255,Shot_against,
0.00655208,Shot_against,
0.00705324,Shot_against,
0.0071331,Shot_against,
0.00952662,Shot_against,
0.00963542,Shot_against,
0.00965741,Shot_against,
0.01075579,Shot_against,
0.01103588,Shot_against,
0.01105671,Shot_against,
0.01178819,Shot_against,
0.01307292,Shot_against,
0.01469097,Shot_against,
0.01508796,Shot_against,
0.01519907,Shot_against,
0.01535185,Shot_against,
0.01544444,Shot_against,
0.01557986,Shot_against,
0.0160787,Shot_against,
0.01614005,Shot_against,
0.001079398,Giveaway,
0.004830208,Giveaway,
0.009493171,Giveaway,
0.010606366,Giveaway,
0.009953704,Takeaway,
0.010052778,Takeaway,
0.010073727,Takeaway,
0.013257407,Takeaway,
0.013823148,Takeaway,
0.013948148,Takeaway,
0.021268171,Takeaway,
0.000998148,Breakout,
0.001751389,Breakout,
0.003080903,Breakout,
0.003521644,Breakout,
0.004369097,Breakout,
0.004578356,Breakout,
0.006325463,Breakout,
0.008385764,Breakout,
0.008636574,Breakout,
0.008892361,Breakout,
0.010200579,Breakout,
0.010330787,Breakout,
0.01049919,Breakout,
0.010718866,Breakout,
0.012351389,Breakout,
0.012632407,Breakout,
0.013564931,Breakout,
0.013812269,Breakout,
0.014089583,Breakout,
0.017548611,Breakout,
0.017676736,Breakout,
0.018906366,Breakout,
0.019355208,Breakout,
0.020073148,Breakout,
0.021865625,Breakout,
0.022122222,Breakout,
0.02253912,Breakout,
0.022921759,Breakout,
0.023175579,Breakout,
0.024711227,Breakout,
0.025335995,Breakout,
0.025872801,Breakout,
0.001541088,Defensive_zone,
0.002366088,Defensive_zone,
0.004901273,Defensive_zone,
0.006297917,Defensive_zone,
0.007064699,Defensive_zone,
0.008337731,Defensive_zone,
0.008600231,Defensive_zone,
0.008789815,Defensive_zone,
0.010284144,Defensive_zone,
0.010433218,Defensive_zone,
0.012316319,Defensive_zone,
0.012471065,Defensive_zone,
0.013765741,Defensive_zone,
0.014505324,Defensive_zone,
0.015640741,Defensive_zone,
0.016309028,Defensive_zone,
0.016731366,Defensive_zone,
0.01732037,Defensive_zone,
0.018591898,Defensive_zone,
0.021684838,Defensive_zone,
0.022042014,Defensive_zone,
0.023084954,Defensive_zone,
0.024838773,Defensive_zone,
0.000791435,Entry,
0.001057176,Entry,
0.001776157,Entry,
0.002040972,Entry,
0.00315,Entry,
0.003638657,Entry,
0.004448958,Entry,
0.004653009,Entry,
0.006356713,Entry,
0.006569213,Entry,
0.006833333,Entry,
0.006948958,Entry,
0.008461806,Entry,
0.008682523,Entry,
0.008927662,Entry,
0.010224884,Entry,
0.010745486,Entry,
0.012665856,Entry,
0.013603819,Entry,
0.013844444,Entry,
0.01413588,Entry,
0.014411111,Entry,
0.018221065,Entry,
0.018408449,Entry,
0.019422685,Entry,
0.019646296,Entry,
0.019759491,Entry,
0.021923727,Entry,
0.022211343,Entry,
0.022593287,Entry,
0.023196991,Entry,
0.023627662,Entry,
0.025361574,Entry,
0.000546759,Faceoff,
0.001528356,Faceoff,
0.002941319,Faceoff,
0.004285648,Faceoff,
0.006182407,Faceoff,
0.008292708,Faceoff,
0.009339468,Faceoff,
0.009865278,Faceoff,
0.012261458,Faceoff,
0.013207755,Faceoff,
0.015579051,Faceoff,
0.016290046,Faceoff,
0.016716667,Faceoff,
0.017268171,Faceoff,
0.018162963,Faceoff,
0.019215278,Faceoff,
0.021203356,Faceoff,
0.024343056,Faceoff,
0.025292014,Faceoff,
0.025787384,Faceoff,
0.000699074,Forecheck,
0.000745139,Forecheck,
0.000788889,Forecheck,
0.001104282,Forecheck,
0.003140741,Forecheck,
0.003635995,Forecheck,
0.004436343,Forecheck,
0.004646759,Forecheck,
0.006349074,Forecheck,
0.006566319,Forecheck,
0.006945718,Forecheck,
0.008453935,Forecheck,
0.010221181,Forecheck,
0.010742361,Forecheck,
0.01266331,Forecheck,
0.014402199,Forecheck,
0.018217708,Forecheck,
0.018405903,Forecheck,
0.018681713,Forecheck,
0.019415046,Forecheck,
0.019644676,Forecheck,
0.01974838,Forecheck,
0.021915162,Forecheck,
0.022203356,Forecheck,
0.022584491,Forecheck,
0.024415741,Forecheck,
0.024608333,Forecheck,
0.025349769,Forecheck,
0.025429282,Forecheck,
0.001218981,Goalie_touch,
0.004353704,Goalie_touch,
0.004562731,Goalie_touch,
0.004913657,Goalie_touch,
0.007055208,Goalie_touch,
0.010185995,Goalie_touch,
0.010374074,Goalie_touch,
0.014045833,Goalie_touch,
0.016311921,Goalie_touch,
0.022501273,Goalie_touch,
0.001023264,NZ_forecheck,
0.006960648,NZ_forecheck,
0.008764699,NZ_forecheck,
0.010339352,NZ_forecheck,
0.013581134,NZ_forecheck,
0.013995602,NZ_forecheck,
0.018439005,NZ_forecheck,
0.019226389,NZ_forecheck,
0.02297963,NZ_forecheck,
0.024537731,NZ_forecheck,
0.024735069,NZ_forecheck,
0.025834491,NZ_forecheck,
0.025903356,NZ_forecheck,
0.000571875,NZ_offense,
0.000781134,NZ_offense,
0.001055324,NZ_offense,
0.002008333,NZ_offense,
0.006461921,NZ_offense,
0.006796759,NZ_offense,
0.006911574,NZ_offense,
0.013426042,NZ_offense,
0.013958796,NZ_offense,
0.014368866,NZ_offense,
0.018368519,NZ_offense,
0.019609028,NZ_offense,
0.019704861,NZ_offense,
0.023590625,NZ_offense,
0.001788773,Offensive_zone,
0.002074074,Offensive_zone,
0.002965972,Offensive_zone,
0.003196296,Offensive_zone,
0.003707407,Offensive_zone,
0.004729051,Offensive_zone,
0.006402778,Offensive_zone,
0.006589005,Offensive_zone,
0.006845486,Offensive_zone,
0.008936111,Offensive_zone,
0.009446644,Offensive_zone,
0.010098727,Offensive_zone,
0.013278009,Offensive_zone,
0.013614815,Offensive_zone,
0.01384919,Offensive_zone,
0.014193634,Offensive_zone,
0.019781713,Offensive_zone,
0.02125081,Offensive_zone,
0.022271759,Offensive_zone,
0.022685532,Offensive_zone,
0.023207755,Offensive_zone,
0.025375116,Offensive_zone,
0.00076875,Opponent_breakout,
0.000870486,Opponent_breakout,
0.001181944,Opponent_breakout,
0.001923264,Opponent_breakout,
0.002341435,Opponent_breakout,
0.00301169,Opponent_breakout,
0.003418403,Opponent_breakout,
0.004495718,Opponent_breakout,
0.00486169,Opponent_breakout,
0.006759491,Opponent_breakout,
0.008512963,Opponent_breakout,
0.008707407,Opponent_breakout,
0.009508565,Opponent_breakout,
0.010141667,Opponent_breakout,
0.010267361,Opponent_breakout,
0.013409375,Opponent_breakout,
0.013727199,Opponent_breakout,
0.013918634,Opponent_breakout,
0.014296991,Opponent_breakout,
0.017743287,Opponent_breakout,
0.018334954,Opponent_breakout,
0.018466435,Opponent_breakout,
0.018729282,Opponent_breakout,
0.019565856,Opponent_breakout,
0.019692824,Opponent_breakout,
0.01988588,Opponent_breakout,
0.021649884,Opponent_breakout,
0.021995255,Opponent_breakout,
0.022447222,Opponent_breakout,
0.022839352,Opponent_breakout,
0.023566551,Opponent_breakout,
0.025409722,Opponent_breakout,
0.000903241,Opponent_entry,
0.001204051,Opponent_entry,
0.002014931,Opponent_entry,
0.002355787,Opponent_entry,
0.004896528,Opponent_entry,
0.007015972,Opponent_entry,
0.008548264,Opponent_entry,
0.008732176,Opponent_entry,
0.008784954,Opponent_entry,
0.009530324,Opponent_entry,
0.010273148,Opponent_entry,
0.010376273,Opponent_entry,
0.010532639,Opponent_entry,
0.012434722,Opponent_entry,
0.013755556,Opponent_entry,
0.014032523,Opponent_entry,
0.014469792,Opponent_entry,
0.017587616,Opponent_entry,
0.017828819,Opponent_entry,
0.018556944,Opponent_entry,
0.018756019,Opponent_entry,
0.019248495,Opponent_entry,
0.019913773,Opponent_entry,
0.021678588,Opponent_entry,
0.022037153,Opponent_entry,
0.022861574,Opponent_entry,
0.02302662,Opponent_entry,
0.024491088,Opponent_entry,
0.024669329,Opponent_entry,
0.02480787,Opponent_entry,
0.025434838,Opponent_entry,
0.025839815,Opponent_entry,
0.000987153,Opponent_forecheck,
0.001197338,Opponent_forecheck,
