Time,Event,Poss
0.001032523,,RPI
0.001193634,,RPI
0.001342824,,RPI
0.001660185,,RPI
0.002015046,,RPI
0.002816898,,RPI
0.003047454,,RPI
0.003240509,,RPI
0.003902199,,RPI
0.004180208,,RPI
0.004423611,,RPI
0.004576852,,RPI
0.005084606,,RPI
0.005387731,,RPI
0.005606944,,RPI
0.005708681,,RPI
0.005844792,,RPI
0.005950347,,RPI
0.006403588,,RPI
0.007096991,,RPI
0.007250579,,RPI
0.00744213,,RPI
0.008496991,,RPI
0.009052778,,RPI
0.009200579,,RPI
0.009472917,,RPI
0.009539005,,RPI
0.009792708,,RPI
0.011194907,,RPI
0.01151794,,RPI
0.012732407,,RPI
0.01328044,,RPI
0.013542824,,RPI
0.013833681,,RPI
0.014038426,,RPI
0.014146412,,RPI
0.014377199,,RPI
0.015049884,,RPI
0.015673727,,RPI
0.015823264,,RPI
0.016023958,,RPI
0.016185301,,RPI
0.016875926,,RPI
0.016945833,,RPI
0.017025,,RPI
0.017744329,,RPI
0.018243287,,RPI
0.018465625,,RPI
0.018646991,,RPI
0.018823495,,RPI
0.020443171,,RPI
0.020570602,,RPI
0.021158218,,RPI
0.021584722,,RPI
0.021706829,,RPI
0.022517014,,RPI
0.000815625,,Dartmouth
0.001067593,,Dartmouth
0.001273495,,Dartmouth
0.001573495,,Dartmouth
0.001877315,,Dartmouth
0.002071644,,Dartmouth
0.002423495,,Dartmouth
0.002734259,,Dartmouth
0.002849421,,Dartmouth
0.003163194,,Dartmouth
0.003310532,,Dartmouth
0.003669213,,Dartmouth
0.004039583,,Dartmouth
0.004322106,,Dartmouth
0.00436713,,Dartmouth
0.004470718,,Dartmouth
0.004735069,,Dartmouth
0.005480093,,Dartmouth
0.005694907,,Dartmouth
0.005776157,,Dartmouth
0.005882639,,Dartmouth
0.006041551,,Dartmouth
0.006762384,,Dartmouth
0.007354514,,Dartmouth
0.008417361,,Dartmouth
0.008648148,,Dartmouth
0.009119444,,Dartmouth
0.009368171,,Dartmouth
0.009505556,,Dartmouth
0.009597454,,Dartmouth
0.010301042,,Dartmouth
0.011133681,,Dartmouth
0.011416319,,Dartmouth
0.012603472,,Dartmouth
0.012836343,,Dartmouth
0.013501042,,Dartmouth
0.013649653,,Dartmouth
0.013917477,,Dartmouth
0.014044907,,Dartmouth
0.014193403,,Dartmouth
0.01573206,,Dartmouth
0.01598588,,Dartmouth
0.016136806,,Dartmouth
0.016912847,,Dartmouth
0.016979398,,Dartmouth
0.017666204,,Dartmouth
0.01833831,,Dartmouth
0.018575926,,Dartmouth
0.018795949,,Dartmouth
0.018880671,,Dartmouth
0.020329745,,Dartmouth
0.020531597,,Dartmouth
0.021089352,,Dartmouth
0.02164456,,Dartmouth
0.022424074,,Dartmouth
0.023048611,,Dartmouth
0.023171644,,Dartmouth
0.001768866,Shot_for,
0.004314699,Shot_for,
0.004322685,Shot_for,
0.005112616,Shot_for,
0.005481019,Shot_for,
0.006689005,Shot_for,
0.007553356,Shot_for,
0.009280556,Shot_for,
0.00934919,Shot_for,
0.011663194,Shot_for,
0.014498727,Shot_for,
0.015909606,Shot_for,
0.015971991,Shot_for,
0.016128704,Shot_for,
0.016433912,Shot_for,
0.016896181,Shot_for,
0.016965972,Shot_for,
0.017371065,Shot_for,
0.017772222,Shot_for,
0.020483912,Shot_for,
0.020723958,Shot_for,
0.021857523,Shot_for,
0.022268519,Shot_for,
0.022309606,Shot_for,
0.0011625,Shot_against,
0.001961806,Shot_against,
0.002069444,Shot_against,
0.002425694,Shot_against,
0.003905208,Shot_against,
0.005803588,Shot_against,
0.006823727,Shot_against,
0.007231944,Shot_against,
0.008652315,Shot_against,
0.010492014,Shot_against,
0.010644444,Shot_against,
0.022748148,Shot_against,
0.002020602,Giveaway,
0.002859722,Giveaway,
0.00403287,Giveaway,
0.007159144,Giveaway,
0.007330093,Giveaway,
0.008570139,Giveaway,
0.008617014,Giveaway,
0.009483796,Giveaway,
0.013325579,Giveaway,
0.013358912,Giveaway,
0.01347581,Giveaway,
0.013880324,Giveaway,
0.015709606,Giveaway,
0.018544329,Giveaway,
0.02039537,Giveaway,
0.001346644,Takeaway,
0.001497917,Takeaway,
0.004414583,Takeaway,
0.005533565,Takeaway,
0.005686458,Takeaway,
0.006460069,Takeaway,
0.008475463,Takeaway,
0.009517014,Takeaway,
0.014460995,Takeaway,
0.015788194,Takeaway,
0.016922338,Takeaway,
0.017680324,Takeaway,
0.02055,Takeaway,
0.001078356,Breakout,
0.001209491,Breakout,
0.001355208,Breakout,
0.001683681,Breakout,
0.002662384,Breakout,
0.00278287,Breakout,
0.003094676,Breakout,
0.003906713,Breakout,
0.004191435,Breakout,
0.004590162,Breakout,
0.005825347,Breakout,
0.007248727,Breakout,
0.007467014,Breakout,
0.009064236,Breakout,
0.009213426,Breakout,
0.009550347,Breakout,
0.009796412,Breakout,
0.011265046,Breakout,
0.011529282,Breakout,
0.012724769,Breakout,
0.013293403,Breakout,
0.01353206,Breakout,
0.014009375,Breakout,
0.014358565,Breakout,
0.015823958,Breakout,
0.01625162,Breakout,
0.017049306,Breakout,
0.017465278,Breakout,
0.01828206,Breakout,
0.018692477,Breakout,
0.019040856,Breakout,
0.020428704,Breakout,
0.021175579,Breakout,
0.022619213,Breakout,
0.001137384,Defensive_zone,
0.001184954,Defensive_zone,
0.001623958,Defensive_zone,
0.001914699,Defensive_zone,
0.002399306,Defensive_zone,
0.002607755,Defensive_zone,
0.002726273,Defensive_zone,
0.003797222,Defensive_zone,
0.005769329,Defensive_zone,
0.006797338,Defensive_zone,
0.007182407,Defensive_zone,
0.009148958,Defensive_zone,
0.009495486,Defensive_zone,
0.009711111,Defensive_zone,
0.010278819,Defensive_zone,
0.013891204,Defensive_zone,
0.015765046,Defensive_zone,
0.020387963,Defensive_zone,
0.02273588,Defensive_zone,
0.001244329,Entry,
0.001371412,Entry,
0.001704282,Entry,
0.002817014,Entry,
0.003119329,Entry,
0.003960648,Entry,
0.004207639,Entry,
0.004619676,Entry,
0.005431366,Entry,
0.005859144,Entry,
0.005976968,Entry,
0.007303819,Entry,
0.007511921,Entry,
0.009238079,Entry,
0.011369907,Entry,
0.011552546,Entry,
0.012778588,Entry,
0.013601505,Entry,
0.014144097,Entry,
0.014393056,Entry,
0.015857407,Entry,
0.016324653,Entry,
0.017107986,Entry,
0.017592708,Entry,
0.018311574,Entry,
0.018476736,Entry,
0.018741204,Entry,
0.018821875,Entry,
0.020444676,Entry,
0.020677315,Entry,
0.021265856,Entry,
0.021578935,Entry,
0.021775694,Entry,
0.022020139,Entry,
0.000802662,Faceoff,
0.002389815,Faceoff,
0.002593403,Faceoff,
0.003636111,Faceoff,
0.005068981,Faceoff,
0.005340394,Faceoff,
0.006377778,Faceoff,
0.008390278,Faceoff,
0.009016898,Faceoff,
0.010235301,Faceoff,
0.011067708,Faceoff,
0.012579977,Faceoff,
0.013204977,Faceoff,
0.014930208,Faceoff,
0.015636343,Faceoff,
0.016809144,Faceoff,
0.01820706,Faceoff,
0.020268056,Faceoff,
0.021022917,Faceoff,
0.02152963,Faceoff,
0.023137037,Faceoff,
0.001368634,Forecheck,
0.003115856,Forecheck,
0.004007292,Forecheck,
0.004204745,Forecheck,
0.0047375,Forecheck,
0.005851042,Forecheck,
0.00601088,Forecheck,
0.006915394,Forecheck,
0.007297338,Forecheck,
0.011367361,Forecheck,
0.012770833,Forecheck,
0.01359375,Forecheck,
0.014136921,Forecheck,
0.014390856,Forecheck,
0.016321412,Forecheck,
0.017592708,Forecheck,
0.018303935,Forecheck,
0.018733449,Forecheck,
0.018814005,Forecheck,
0.021576505,Forecheck,
0.021772106,Forecheck,
0.020666667,Goalie_out,
0.002066435,Goalie_touch,
0.003814468,Goalie_touch,
0.007065162,Goalie_touch,
0.016192477,Goalie_touch,
0.017007755,Goalie_touch,
0.018224074,Goalie_touch,
0.000822338,NZ_forecheck,
0.001100579,NZ_forecheck,
0.002875579,NZ_forecheck,
0.003290509,NZ_forecheck,
0.006993056,NZ_forecheck,
0.00910081,NZ_forecheck,
0.009577431,NZ_forecheck,
0.011112847,NZ_forecheck,
0.014021759,NZ_forecheck,
0.014954861,NZ_forecheck,
0.02317338,NZ_forecheck,
0.00322338,NZ_offense,
0.005385417,NZ_offense,
0.005929977,NZ_offense,
0.011297454,NZ_offense,
0.018439931,NZ_offense,
0.020603819,NZ_offense,
0.021220833,NZ_offense,
0.021545718,NZ_offense,
0.021690625,NZ_offense,
0.021950694,NZ_offense,
0.001487731,Offensive_zone,
0.001725,Offensive_zone,
0.004247801,Offensive_zone,
0.004319213,Offensive_zone,
0.004629745,Offensive_zone,
0.005074074,Offensive_zone,
0.005451852,Offensive_zone,
0.006392593,Offensive_zone,
0.007528588,Offensive_zone,
0.00925463,Offensive_zone,
0.011564699,Offensive_zone,
0.015665046,Offensive_zone,
0.015872569,Offensive_zone,
0.016368866,Offensive_zone,
0.016831713,Offensive_zone,
0.017153125,Offensive_zone,
0.017720718,Offensive_zone,
0.018486574,Offensive_zone,
0.02045463,Offensive_zone,
0.020687847,Offensive_zone,
0.021819907,Offensive_zone,
0.022030671,Offensive_zone,
0.00127581,Opponent_breakout,
0.001556134,Opponent_breakout,
0.001877778,Opponent_breakout,
0.003198727,Opponent_breakout,
0.003686343,Opponent_breakout,
0.004066782,Opponent_breakout,
0.00448044,Opponent_breakout,
0.00476331,Opponent_breakout,
0.005743171,Opponent_breakout,
0.005896759,Opponent_breakout,
0.006765972,Opponent_breakout,
0.007386921,Opponent_breakout,
0.008444329,Opponent_breakout,
0.009358218,Opponent_breakout,
0.011446875,Opponent_breakout,
0.012620486,Opponent_breakout,
0.012862616,Opponent_breakout,
0.013651505,Opponent_breakout,
0.014230208,Opponent_breakout,
0.015722106,Opponent_breakout,
0.01612581,Opponent_breakout,
0.016961574,Opponent_breakout,
0.01843125,Opponent_breakout,
0.018556366,Opponent_breakout,
0.018800347,Opponent_breakout,
0.018882176,Opponent_breakout,
0.020580671,Opponent_breakout,
0.021089931,Opponent_breakout,
0.021669097,Opponent_breakout,
0.021913194,Opponent_breakout,
0.000884028,Opponent_entry,
0.001031713,Opponent_entry,
0.001125926,Opponent_entry,
0.00132419,Opponent_entry,
0.001591898,Opponent_entry,
0.001893287,Opponent_entry,
0.002709954,Opponent_entry,
0.003004167,Opponent_entry,
0.003326042,Opponent_entry,
0.003786111,Opponent_entry,
0.004097801,Opponent_entry,
0.004507639,Opponent_entry,
0.004783565,Opponent_entry,
0.005764583,Opponent_entry,
0.00678831,Opponent_entry,
0.00703912,Opponent_entry,
0.007424769,Opponent_entry,
0.009144213,Opponent_entry,
0.009398958,Opponent_entry,
0.009690972,Opponent_entry,
0.011180903,Opponent_entry,
0.01147037,Opponent_entry,
0.012652894,Opponent_entry,
0.012899769,Opponent_entry,
0.013408218,Opponent_entry,
0.013802894,Opponent_entry,
0.014259491,Opponent_entry,
0.015000347,Opponent_entry,
0.015741551,Opponent_entry,
0.018569676,Opponent_entry,
0.018929861,Opponent_entry,
0.018973264,Opponent_entry,
0.020293287,Opponent_entry,
0.022699653,Opponent_entry,
