Time,Event,Poss
0.020822685,Defensive_zone,
0.021886806,Defensive_zone,
0.022146412,Defensive_zone,
0.022835648,Defensive_zone,
0.023060764,Defensive_zone,
0.023247106,Defensive_zone,
0.001834259,Entry,
0.002090046,Entry,
0.002435764,Entry,
0.002688542,Entry,
0.00332662,Entry,
0.003464583,Entry,
0.004936458,Entry,
0.005468866,Entry,
0.006045833,Entry,
0.006358681,Entry,
0.006788773,Entry,
0.007593056,Entry,
0.008790162,Entry,
0.009687847,Entry,
0.010788194,Entry,
0.011091898,Entry,
0.011252778,Entry,
0.011415162,Entry,
0.014527083,Entry,
0.014654977,Entry,
0.015211343,Entry,
0.017597685,Entry,
0.018727894,Entry,
0.019076736,Entry,
0.020352662,Entry,
0.02119294,Entry,
0.021390972,Entry,
0.02237963,Entry,
0.022931713,Entry,
0.023431829,Entry,
0.000926273,Faceoff,
0.001526852,Faceoff,
0.003059491,Faceoff,
0.003940278,Faceoff,
0.004745833,Faceoff,
0.005396528,Faceoff,
0.005915972,Faceoff,
0.007458449,Faceoff,
0.008611458,Faceoff,
0.009202778,Faceoff,
0.009628935,Faceoff,
0.013013773,Faceoff,
0.015094907,Faceoff,
0.015878588,Faceoff,
0.016503588,Faceoff,
0.0186375,Faceoff,
0.019494097,Faceoff,
0.019827546,Faceoff,
0.020138079,Faceoff,
0.020811111,Faceoff,
0.021724074,Faceoff,
0.022141551,Faceoff,
0.022756944,Faceoff,
0.023858333,Faceoff,
0.001822222,Forecheck,
0.002424306,Forecheck,
0.004933912,Forecheck,
0.005465278,Forecheck,
0.00604294,Forecheck,
0.007585995,Forecheck,
0.009679745,Forecheck,
0.010503241,Forecheck,
0.010780093,Forecheck,
0.011407407,Forecheck,
0.014219329,Forecheck,
0.015209722,Forecheck,
0.015975116,Forecheck,
0.016590046,Forecheck,
0.016808333,Forecheck,
0.018720718,Forecheck,
0.021185069,Forecheck,
0.023419676,Forecheck,
0.015374421,Goalie_out,
0.001137384,Goalie_touch,
0.001971644,Goalie_touch,
0.003234606,Goalie_touch,
0.006969213,Goalie_touch,
0.008720139,Goalie_touch,
0.010393981,Goalie_touch,
0.010699884,Goalie_touch,
0.016204861,Goalie_touch,
0.000939005,NZ_forecheck,
0.002107176,NZ_forecheck,
0.002217014,NZ_forecheck,
0.004761806,NZ_forecheck,
0.00668206,NZ_forecheck,
0.006799884,NZ_forecheck,
0.010085532,NZ_forecheck,
0.010233449,NZ_forecheck,
0.010457292,NZ_forecheck,
0.011265741,NZ_forecheck,
0.011451389,NZ_forecheck,
0.011576273,NZ_forecheck,
0.013777662,NZ_forecheck,
0.014678935,NZ_forecheck,
0.018903819,NZ_forecheck,
0.019551273,NZ_forecheck,
0.020225463,NZ_forecheck,
0.023177546,NZ_forecheck,
0.003368056,NZ_offense,
0.006035069,NZ_offense,
0.009642593,NZ_offense,
0.011007523,NZ_offense,
0.014654861,NZ_offense,
0.018822106,NZ_offense,
0.020303935,NZ_offense,
0.003072338,Offensive_zone,
0.003497222,Offensive_zone,
0.003970255,Offensive_zone,
0.006378819,Offensive_zone,
0.007618866,Offensive_zone,
0.008799653,Offensive_zone,
0.009219213,Offensive_zone,
0.009773148,Offensive_zone,
0.010881366,Offensive_zone,
0.011102199,Offensive_zone,
0.017606713,Offensive_zone,
0.019087616,Offensive_zone,
0.019840278,Offensive_zone,
0.020370602,Offensive_zone,
0.021414468,Offensive_zone,
0.022396412,Offensive_zone,
0.022941435,Offensive_zone,
0.001902546,Opponent_breakout,
0.00256956,Opponent_breakout,
0.003186574,Opponent_breakout,
0.005602431,Opponent_breakout,
0.00600706,Opponent_breakout,
0.006148264,Opponent_breakout,
0.006416667,Opponent_breakout,
0.008669097,Opponent_breakout,
0.00935625,Opponent_breakout,
0.00988912,Opponent_breakout,
0.010651852,Opponent_breakout,
0.010984838,Opponent_breakout,
0.011220486,Opponent_breakout,
0.015306134,Opponent_breakout,
0.018682407,Opponent_breakout,
0.018779282,Opponent_breakout,
0.02045544,Opponent_breakout,
