Time,Event,Poss
0.000814583,,RPI
0.000878819,,RPI
0.001031134,,RPI
0.00125544,,RPI
0.001403819,,RPI
0.001829282,,RPI
0.002094444,,RPI
0.002418171,,RPI
0.002606829,,RPI
0.002654051,,RPI
0.003181829,,RPI
0.003379398,,RPI
0.003877662,,RPI
0.004005903,,RPI
0.004225347,,RPI
0.004432755,,RPI
0.004895255,,RPI
0.005028009,,RPI
0.005106597,,RPI
0.005244792,,RPI
0.005740046,,RPI
0.005765509,,RPI
0.00589537,,RPI
0.006343056,,RPI
0.007268287,,RPI
0.008147222,,RPI
0.008650579,,RPI
0.008824769,,RPI
0.00938912,,RPI
0.009829745,,RPI
0.010163542,,RPI
0.010567708,,RPI
0.010639815,,RPI
0.010686111,,RPI
0.010860185,,RPI
0.011070023,,RPI
0.011194097,,RPI
0.01162037,,RPI
0.012395833,,RPI
0.01289919,,RPI
0.013045486,,RPI
0.013058796,,RPI
0.013161574,,RPI
0.01334537,,RPI
0.014004398,,RPI
0.0142125,,RPI
0.014398611,,RPI
0.014574306,,RPI
0.014750926,,RPI
0.014851157,,RPI
0.015108218,,RPI
0.016411343,,RPI
0.016888194,,RPI
0.016968056,,RPI
0.018774074,,RPI
0.01926331,,RPI
0.019930903,,RPI
0.020059491,,RPI
0.020127778,,RPI
0.020433218,,RPI
0.020849421,,RPI
0.020960532,,RPI
0.021092708,,RPI
0.021260995,,RPI
0.021297454,,RPI
0.000856366,,Harvard
0.000973843,,Harvard
0.001087963,,Harvard
0.001343171,,Harvard
0.001589699,,Harvard
0.001979167,,Harvard
0.002233218,,Harvard
0.002561111,,Harvard
0.002631019,,Harvard
0.00313588,,Harvard
0.003323495,,Harvard
0.003974421,,Harvard
0.004028588,,Harvard
0.004328125,,Harvard
0.004501505,,Harvard
0.004965856,,Harvard
0.005210069,,Harvard
0.005338194,,Harvard
0.005861343,,Harvard
0.006022454,,Harvard
0.006529514,,Harvard
0.008483449,,Harvard
0.008683218,,Harvard
0.009632986,,Harvard
0.009921644,,Harvard
0.00998831,,Harvard
0.010245139,,Harvard
0.01057963,,Harvard
0.010672338,,Harvard
0.010844329,,Harvard
0.010965509,,Harvard
0.011089352,,Harvard
0.011285532,,Harvard
0.01163125,,Harvard
0.01233206,,Harvard
0.012710648,,Harvard
0.012931366,,Harvard
0.01327581,,Harvard
0.013483102,,Harvard
0.014053704,,Harvard
0.014295718,,Harvard
0.014469792,,Harvard
0.014611806,,Harvard
0.014793171,,Harvard
0.014922917,,Harvard
0.015312153,,Harvard
0.016484838,,Harvard
0.016783333,,Harvard
0.016897917,,Harvard
0.017107292,,Harvard
0.018833681,,Harvard
0.019320602,,Harvard
0.0200125,,Harvard
0.020097801,,Harvard
0.020190972,,Harvard
0.020491204,,Harvard
0.020904167,,Harvard
0.021033796,,Harvard
0.021162153,,Harvard
0.02127581,,Harvard
0.001088657,Shot_for,
0.001336921,Shot_for,
0.006418056,Shot_for,
0.006527662,Shot_for,
0.007047685,Shot_for,
0.007266782,Shot_for,
0.009548032,Shot_for,
0.010913079,Shot_for,
0.020041667,Shot_for,
0.001219792,Shot_against,
0.002099537,Shot_against,
0.002334259,Shot_against,
0.002416204,Shot_against,
0.003177199,Shot_against,
0.003377431,Shot_against,
0.003386921,Shot_against,
0.005483912,Shot_against,
0.008721181,Shot_against,
0.011375,Shot_against,
0.011605556,Shot_against,
0.0116375,Shot_against,
0.013003472,Shot_against,
0.013038889,Shot_against,
0.013547454,Shot_against,
0.014647569,Shot_against,
0.014740856,Shot_against,
0.014832986,Shot_against,
0.015409144,Shot_against,
