Time,Event,Poss
0.000735069,,RPI
0.001006366,,RPI
0.001483449,,RPI
0.001761111,,RPI
0.002459144,,RPI
0.002514468,,RPI
0.002916319,,RPI
0.003032523,,RPI
0.003241551,,RPI
0.003371412,,RPI
0.003683681,,RPI
0.003997569,,RPI
0.00437581,,RPI
0.00443287,,RPI
0.00479213,,RPI
0.00580081,,RPI
0.006735532,,RPI
0.007199074,,RPI
0.007581134,,RPI
0.008009491,,RPI
0.008175463,,RPI
0.009016088,,RPI
0.010268981,,RPI
0.010671528,,RPI
0.011903241,,RPI
0.012027199,,RPI
0.012249884,,RPI
0.01256169,,RPI
0.01306875,,RPI
0.013267361,,RPI
0.013419444,,RPI
0.01388287,,RPI
0.014026852,,RPI
0.014293056,,RPI
0.014426505,,RPI
0.014630208,,RPI
0.015476505,,RPI
0.015729977,,RPI
0.015811574,,RPI
0.01607581,,RPI
0.016368056,,RPI
0.017489005,,RPI
0.017547917,,RPI
0.017793981,,RPI
0.018301852,,RPI
0.018554977,,RPI
0.01869456,,RPI
0.018796759,,RPI
0.019040394,,RPI
0.019238542,,RPI
0.01932037,,RPI
0.019471644,,RPI
0.019806481,,RPI
0.000881019,,Harvard
0.001101157,,Harvard
0.001703935,,Harvard
0.002261921,,Harvard
0.002979977,,Harvard
0.003137847,,Harvard
0.003257292,,Harvard
0.003902431,,Harvard
0.004027083,,Harvard
0.004645949,,Harvard
0.006035764,,Harvard
0.006181481,,Harvard
0.007223264,,Harvard
0.007597338,,Harvard
0.008066319,,Harvard
0.008565741,,Harvard
0.009085185,,Harvard
0.010187384,,Harvard
0.010607755,,Harvard
0.011993287,,Harvard
0.012204398,,Harvard
0.012447106,,Harvard
0.01319456,,Harvard
0.013217245,,Harvard
0.013384375,,Harvard
0.013717245,,Harvard
0.013986111,,Harvard
0.014189931,,Harvard
0.014388542,,Harvard
0.014461227,,Harvard
0.014686574,,Harvard
0.015185301,,Harvard
0.01556088,,Harvard
0.015753009,,Harvard
0.015962616,,Harvard
0.016310417,,Harvard
0.01645,,Harvard
0.017436343,,Harvard
0.017511921,,Harvard
0.017664352,,Harvard
0.017894907,,Harvard
0.018524306,,Harvard
0.018604051,,Harvard
0.018778588,,Harvard
0.018923611,,Harvard
0.019145139,,Harvard
0.01935544,,Harvard
0.019609491,,Harvard
0.002543403,Shot_for,
0.003884375,Shot_for,
0.003898032,Shot_for,
0.005879051,Shot_for,
0.008391088,Shot_for,
0.011084838,Shot_for,
0.011142014,Shot_for,
0.01318206,Shot_for,
0.014140741,Shot_for,
0.016157176,Shot_for,
0.018505208,Shot_for,
0.019301852,Shot_for,
0.002197454,Shot_against,
0.003233912,Shot_against,
0.003306829,Shot_against,
0.004299306,Shot_against,
0.006730208,Shot_against,
0.006741204,Shot_against,
0.007484722,Shot_against,
0.00756713,Shot_against,
0.013872685,Shot_against,
0.014708449,Shot_against,
0.015377315,Shot_against,
0.015779051,Shot_against,
0.016533565,Shot_against,
0.016590972,Shot_against,
0.018942014,Shot_against,
0.019613542,Shot_against,
0.019785069,Shot_against,
0.001298148,Giveaway,
0.005224421,Giveaway,
0.011947801,Giveaway,
0.013371528,Giveaway,
0.014653819,Giveaway,
0.01756088,Giveaway,
0.018752315,Giveaway,
0.018882292,Giveaway,
0.019538079,Giveaway,
0.003742014,Takeaway,
0.011020602,Takeaway,
