Time,Event,Poss,EventPoss
0.00211343,2,,2
0.00214699,2,,2
0.00441204,2,,2
0.00445602,2,,2
0.00516551,2,,2
0.00521991,2,,2
0.00562847,2,,2
0.00645255,2,,2
0.00655208,2,,2
0.00705324,2,,2
0.0071331,2,,2
0.00952662,2,,2
0.00963542,2,,2
0.00965741,2,,2
0.01075579,2,,2
0.01103588,2,,2
0.01105671,2,,2
0.01178819,2,,2
0.01307292,2,,2
0.01469097,2,,2
0.01508796,2,,2
0.01519907,2,,2
0.01535185,2,,2
0.01544444,2,,2
0.01557986,2,,2
0.0160787,2,,2
0.01614005,2,,2
