Time,Event,Poss,EventPoss
0.00235995,1,,1
0.00369907,1,,1
0.00382407,1,,1
0.01049884,1,,1
0.01158912,1,,1
0.0125463,1,,1
0.01846296,1,,1
0.0190081,1,,1
0.01951736,1,,1
0.02015278,1,,1
0.02031829,1,,1
0.02198148,1,,1
0.02199769,1,,1
0.02361458,1,,1
